image_names,cumulative deformation(mm),degraded strength(KN),times(s)
LS41_to_LS42_RS3_0006,349.1285541789998,30.545569407362198,2443
LS41_to_LS42_RS3_0007,349.5313293929998,30.51729634313002,2444
LS41_to_LS42_RS3_0008,349.9279906309998,30.489452453360805,2445
LS41_to_LS42_RS3_0009,350.3329391869998,30.461026829994328,2446
LS41_to_LS42_RS3_0010,350.7195191289998,30.4338906032576,2447
LS41_to_LS42_RS3_0011,351.12220246799984,30.405623988249914,2448
LS41_to_LS42_RS3_0012,351.51075824499986,30.37834906650931,2449
LS41_to_LS42_RS3_0013,351.90726485199986,30.350516031162215,2450
LS41_to_LS42_RS3_0014,352.3041416959999,30.322657006791673,2451
LS41_to_LS42_RS3_0015,352.69814061799985,30.295,2452
LS41_to_LS42_RS3_0016,353.09420800899983,30.287526639384225,2453
LS41_to_LS42_RS3_0017,353.48945755999983,30.28006871051917,2454
LS41_to_LS42_RS3_0018,353.8693974629998,30.272899658049912,2455
LS41_to_LS42_RS3_0019,354.25798507699983,30.265567432685653,2456
LS41_to_LS42_RS3_0020,354.65800628499983,30.25801946784615,2457
LS41_to_LS42_RS3_0021,355.0500295499998,30.250622415486646,2458
LS41_to_LS42_RS3_0022,355.4502694599998,30.243070323978422,2459
LS41_to_LS42_RS3_0023,355.8503073719998,30.235522043952617,2460
LS41_to_LS42_RS3_0024,356.2432251959998,30.228108112238363,2461
LS41_to_LS42_RS3_0025,356.6486137579998,30.220458871270335,2462
LS41_to_LS42_RS3_0026,357.0479767689998,30.212923325891886,2463
LS41_to_LS42_RS3_0027,357.44263569999976,30.20547654138344,2464
LS41_to_LS42_RS3_0028,357.83503870599975,30.198072323724553,2465
LS41_to_LS42_RS3_0029,358.2395305209997,30.190440003396457,2466
LS41_to_LS42_RS3_0030,358.6360889829997,30.182957376805362,2467
LS41_to_LS42_RS3_0031,359.0380089799997,30.17537358388394,2468
LS41_to_LS42_RS3_0032,359.4350161539997,30.167882490585747,2469
LS41_to_LS42_RS3_0033,359.8326557299997,30.16037946455008,2470
LS41_to_LS42_RS3_0034,360.2372961189997,30.152744340792303,2471
LS41_to_LS42_RS3_0035,360.63518466299973,30.145236617001434,2472
LS41_to_LS42_RS3_0036,361.04386150299973,30.137525329806284,2473
LS41_to_LS42_RS3_0037,361.4453661649997,30.129949373804287,2474
LS41_to_LS42_RS3_0038,361.84380610899973,30.122431245695527,2475
LS41_to_LS42_RS3_0039,362.2427823999997,30.114902997302597,2476
LS41_to_LS42_RS3_0040,362.64641917799975,30.10728681059213,2477
LS41_to_LS42_RS3_0041,363.03993621099977,30.099861572456177,2478
LS41_to_LS42_RS3_0042,363.44428073299974,30.09223203138669,2479
LS41_to_LS42_RS3_0043,363.84499123099977,30.084671060395063,2480
LS41_to_LS42_RS3_0044,364.25019055299975,30.07702539017988,2481
LS41_to_LS42_RS3_0045,364.64937544899976,30.06949320563763,2482
LS41_to_LS42_RS3_0046,365.05093367699976,30.061916238903514,2483
LS41_to_LS42_RS3_0047,365.45881158999975,30.054220026591356,2484
LS41_to_LS42_RS3_0048,365.87204153199974,30.046422827316746,2485
LS41_to_LS42_RS3_0049,366.2849079379997,30.03863248757081,2486
LS41_to_LS42_RS3_0050,366.69859291899974,30.030826702205502,2487
LS41_to_LS42_RS3_0051,367.1148041389997,30.02297324945965,2488
LS41_to_LS42_RS3_0052,367.5322885849997,30.015095772324866,2489
LS41_to_LS42_RS3_0053,367.9470714209997,30.00726927163054,2490
LS41_to_LS42_RS3_0054,368.3680346959997,29.999326152778647,2491
LS41_to_LS42_RS3_0055,368.7981678179997,29.991210008893688,2492
LS41_to_LS42_RS3_0056,369.22594115799967,29.98313839152685,2493
LS41_to_LS42_RS3_0057,369.65262102799966,29.97508740674885,2494
LS41_to_LS42_RS3_0058,370.0837296279997,29.966952856655677,2495
LS41_to_LS42_RS3_0059,370.5064399379997,29.958976773154685,2496
LS41_to_LS42_RS3_0060,370.9252429279997,29.951074416529636,2497
LS41_to_LS42_RS3_0061,371.3637453179997,29.94280035366605,2498
LS41_to_LS42_RS3_0062,371.7965156479997,29.93463444853629,2499
LS41_to_LS42_RS3_0063,371.9800900479997,29.93117059939799,2500
LS42_to_LS43_RS3_0001,372.00904981799965,29.930624160055906,2501
LS42_to_LS43_RS3_0002,372.31069559799965,29.92493243247774,2502
LS42_to_LS43_RS3_0003,372.67948688799964,29.91797374220241,2503
LS42_to_LS43_RS3_0004,373.05245723799965,29.91093619761308,2504
LS42_to_LS43_RS3_0005,373.4372696879997,29.903675205484873,2505
LS42_to_LS43_RS3_0006,373.8279306179997,29.896303858904147,2506
LS42_to_LS43_RS3_0007,374.2068685979997,29.889153711631476,2507
LS42_to_LS43_RS3_0008,374.58395088799966,29.8820385792095,2508
LS42_to_LS43_RS3_0009,374.97078284799966,29.874739481125488,2509
LS42_to_LS43_RS3_0010,375.34881740799966,29.867606380404993,2510
LS42_to_LS43_RS3_0011,375.73939122699966,29.860236677514035,2511
LS42_to_LS43_RS3_0012,376.12659426599964,29.85293057757315,2512
LS42_to_LS43_RS3_0013,376.51008754499964,29.84569447676602,2513
LS42_to_LS43_RS3_0014,376.8948402719996,29.83843461154583,2514
LS42_to_LS43_RS3_0015,377.2839623639996,29.831092301163398,2515
LS42_to_LS43_RS3_0016,377.6675650289996,29.823854136361497,2516
LS42_to_LS43_RS3_0017,378.0474386059996,29.816686335391672,2517
LS42_to_LS43_RS3_0018,378.43031060599964,29.809461957443112,2518
LS42_to_LS43_RS3_0019,378.82860846499966,29.801946510323663,2519
LS42_to_LS43_RS3_0020,379.22836067799966,29.794403621127056,2520
LS42_to_LS43_RS3_0021,379.62072026099963,29.787000222812917,2521
LS42_to_LS43_RS3_0022,380.0200777909996,29.779464780854973,2522
LS42_to_LS43_RS3_0023,380.4163070839996,29.77198836532466,2523
LS42_to_LS43_RS3_0024,380.8152713859996,29.764460343151114,2524
LS42_to_LS43_RS3_0025,381.21670053499963,29.756885811997243,2525
LS42_to_LS43_RS3_0026,381.61522140699964,29.7493661568652,2526
LS42_to_LS43_RS3_0027,382.01860994299966,29.7417546542111,2527
LS42_to_LS43_RS3_0028,382.4109036879997,29.734352498188372,2528
LS42_to_LS43_RS3_0029,382.8140435199997,29.726745688308082,2529
LS42_to_LS43_RS3_0030,383.2063782219997,29.719342759471335,2530
LS42_to_LS43_RS3_0031,383.6012772609997,29.711891444386247,2531
LS42_to_LS43_RS3_0032,384.00228143599975,29.704324932029245,2532
LS42_to_LS43_RS3_0033,384.39549879099974,29.696905348491008,2533
LS42_to_LS43_RS3_0034,384.79447933099976,29.68937701992407,2534
LS42_to_LS43_RS3_0035,385.18592978999976,29.681990775790386,2535
LS42_to_LS43_RS3_0036,385.58593379899975,29.674443135477294,2536
LS42_to_LS43_RS3_0037,385.98641922799976,29.666886411292747,2537
LS42_to_LS43_RS3_0038,386.3801499039998,29.6594571419459,2538
LS42_to_LS43_RS3_0039,386.7840610539998,29.6518357781344,2539
LS42_to_LS43_RS3_0040,387.1776847169998,29.6444085280064,2540
LS42_to_LS43_RS3_0041,387.5784761569998,29.636846029727323,2541
LS42_to_LS43_RS3_0042,387.9690532049998,29.62947626590865,2542
LS42_to_LS43_RS3_0043,388.3760264709998,29.621797123300823,2543
LS42_to_LS43_RS3_0044,388.77350084499983,29.614297214447102,2544
LS42_to_LS43_RS3_0045,389.16729439399984,29.606866758755174,2545
LS42_to_LS43_RS3_0046,389.56874593199984,29.599291805145242,2546
LS42_to_LS43_RS3_0047,389.97078077199984,29.591705845261394,2547
LS42_to_LS43_RS3_0048,390.37254663599987,29.584124960661935,2548
LS42_to_LS43_RS3_0049,390.76748603599987,29.5766728840087,2549
LS42_to_LS43_RS3_0050,391.16757978199985,29.569123550456084,2550
LS42_to_LS43_RS3_0051,391.57623751299985,29.561412623826964,2551
LS42_to_LS43_RS3_0052,391.97492500199985,29.553889824813464,2552
LS42_to_LS43_RS3_0053,392.38831550499987,29.546089595927526,2553
LS42_to_LS43_RS3_0054,392.79692207099987,29.538379634726272,2554
LS42_to_LS43_RS3_0055,393.20354929899986,29.530707021478904,2555
LS42_to_LS43_RS3_0056,393.6129675519999,29.522981744627344,2556
LS42_to_LS43_RS3_0057,394.0208594859999,29.515285267754177,2557
LS42_to_LS43_RS3_0058,394.4347725339999,29.50747517901279,2558
LS42_to_LS43_RS3_0059,394.85014968399986,29.499637464260093,2559
LS42_to_LS43_RS3_0060,395.26839377699986,29.49174565341317,2560
LS42_to_LS43_RS3_0061,395.6792105279999,29.483993988426377,2561
LS42_to_LS43_RS3_0062,396.0973028279999,29.476105041748163,2562
LS42_to_LS43_RS3_0063,396.5149599179999,29.468224307008995,2563
LS42_to_LS43_RS3_0064,396.9336531279999,29.46032402181307,2564
LS42_to_LS43_RS3_0065,397.3477654879999,29.45251017227116,2565
LS42_to_LS43_RS3_0066,397.7779043479999,29.44439392011639,2566
LS42_to_LS43_RS3_0067,398.19914021799985,29.43644565769352,2567
LS42_to_LS43_RS3_0068,398.62176642799983,29.428471161068,2568
LS42_to_LS43_RS3_0069,398.93251294799984,29.42260771243065,2569
LS43_to_LS44_RS3_0001,398.9552724879998,29.42217826468076,2570
LS43_to_LS44_RS3_0002,399.1952913679998,29.417649369635136,2571
LS43_to_LS44_RS3_0003,399.5718651479998,29.41054383224343,2572
LS43_to_LS44_RS3_0004,399.9553889679998,29.403307155160867,2573
LS43_to_LS44_RS3_0005,400.3599071779998,29.39567433678785,2574
LS43_to_LS44_RS3_0006,400.7456089679998,29.38839656378174,2575
LS43_to_LS44_RS3_0007,401.14841595799976,29.38079603426775,2576
LS43_to_LS44_RS3_0008,401.5392019879998,29.373422327186177,2577
LS43_to_LS44_RS3_0009,401.9415111579998,29.36583119099379,2578
LS43_to_LS44_RS3_0010,402.3363657679998,29.35838071423558,2579
LS43_to_LS44_RS3_0011,402.73986406699976,29.35076714047313,2580
LS43_to_LS44_RS3_0012,403.15253194499974,29.342980546734488,2581
LS43_to_LS44_RS3_0013,403.5520119079997,29.335442794599082,2582
LS43_to_LS44_RS3_0014,403.9663559019997,29.32762457437569,2583
LS43_to_LS44_RS3_0015,404.3704372029997,29.32,2584
LS43_to_LS44_RS3_0016,404.7840279949997,29.312195991878614,2585
LS43_to_LS44_RS3_0017,405.1935203239997,29.304469317293556,2586
LS43_to_LS44_RS3_0018,405.6008044679997,29.29678430875621,2587
LS43_to_LS44_RS3_0019,406.0012183189997,29.28922893517062,2588
LS43_to_LS44_RS3_0020,406.41003555799966,29.28151499879914,2589
LS43_to_LS44_RS3_0021,406.82231001399964,29.273735828505465,2590
LS43_to_LS44_RS3_0022,407.2370843839996,29.265909487555344,2591
LS43_to_LS44_RS3_0023,407.65093354099963,29.258100604367595,2592
LS43_to_LS44_RS3_0024,408.0734242829996,29.2501286638758,2593
LS43_to_LS44_RS3_0025,408.4864975629996,29.242334420642628,2594
LS43_to_LS44_RS3_0026,408.9040135699996,29.234456347986125,2595
LS43_to_LS44_RS3_0027,409.3258207339996,29.226497305867234,2596
LS43_to_LS44_RS3_0028,409.7423529109996,29.218637797012097,2597
LS43_to_LS44_RS3_0029,410.1615743999996,29.21072754376638,2598
LS43_to_LS44_RS3_0030,410.58559325699963,29.202726769407633,2599
LS43_to_LS44_RS3_0031,411.01384390499965,29.194646145758302,2600
LS43_to_LS44_RS3_0032,411.4397336259996,29.18661007023199,2601
LS43_to_LS44_RS3_0033,411.8639897209996,29.178604819450374,2602
LS43_to_LS44_RS3_0034,412.2949500639996,29.17047306680544,2603
LS43_to_LS44_RS3_0035,412.7249572889996,29.162359298459855,2604
LS43_to_LS44_RS3_0036,413.1542383889996,29.154259231302756,2605
LS43_to_LS44_RS3_0037,413.5881480109996,29.146071828972882,2606
LS43_to_LS44_RS3_0038,414.0233811429996,29.137859453449725,2607
LS43_to_LS44_RS3_0039,414.4589314379996,29.129641093405933,2608
LS43_to_LS44_RS3_0040,414.9121435519996,29.12108947405952,2609
LS43_to_LS44_RS3_0041,415.3593614029996,29.11265095993217,2610
LS43_to_LS44_RS3_0042,415.8052124229996,29.10423823641823,2611
LS43_to_LS44_RS3_0043,416.2503356679996,29.09583924522648,2612
LS43_to_LS44_RS3_0044,416.69824801199957,29.08738762677206,2613
LS43_to_LS44_RS3_0045,417.15745664699955,29.078722859600575,2614
LS43_to_LS44_RS3_0046,417.60635326799957,29.07025266891038,2615
LS43_to_LS44_RS3_0047,418.0596912639996,29.061698674307628,2616
LS43_to_LS44_RS3_0048,418.51547614699956,29.05309850961021,2617
LS43_to_LS44_RS3_0049,418.9759481809996,29.044409903474588,2618
LS43_to_LS44_RS3_0050,419.4399955879996,29.035653833941645,2619
LS43_to_LS44_RS3_0051,419.9064399329996,29.026852536797307,2620
LS43_to_LS44_RS3_0052,420.3900201299996,29.017727904775207,2621
LS43_to_LS44_RS3_0053,420.8513189249996,29.009023698559304,2622
LS43_to_LS44_RS3_0054,421.3053531439996,29.000456566986262,2623
LS43_to_LS44_RS3_0055,421.7785931449996,28.991527043209125,2624
LS43_to_LS44_RS3_0056,422.2616055199996,28.982413125370186,2625
LS43_to_LS44_RS3_0057,422.7462042679996,28.973269274399236,2626
LS43_to_LS44_RS3_0058,423.2297381779996,28.96414551576245,2627
LS43_to_LS44_RS3_0059,423.7609125079996,28.954122834248807,2628
LS43_to_LS44_RS3_0060,424.25899553799957,28.944724549551875,2629
LS43_to_LS44_RS3_0061,424.78673396799957,28.934766699731835,2630
LS43_to_LS44_RS3_0062,425.33236579799956,28.924471220927735,2631
LS43_to_LS44_RS3_0063,425.8814023979996,28.914111497819253,2632
LS43_to_LS44_RS3_0064,426.4339514879996,28.90368549784722,2633
LS43_to_LS44_RS3_0065,427.0754632079996,28.891580869867873,2634
LS43_to_LS44_RS3_0066,427.9193144579996,28.875658315169794,2635
LS43_to_LS44_RS3_0067,428.54179386799956,28.863912806166695,2636
LS43_to_LS44_RS3_0068,429.27339331799953,28.85010832076751,2637
LS43_to_LS44_RS3_0069,430.13901921799953,28.833774902121956,2638
LS43_to_LS44_RS3_0070,431.2085135879995,28.813594707323865,2639
LS43_to_LS44_RS3_0071,432.8555560279995,28.782516809008307,2640
LS43_to_LS44_RS3_0072,434.4322099879995,28.75276706470439,2641
