load_step_names,image_names,Fh [kN],u [mm],Fv_total [kN],Fv_s [kN],Fv_n [kN],lv1 [mm],lv2 [mm],lv3 [mm],lv4 [mm],lv5 [mm],lv6 [mm],lv7 [mm],lv8 [mm],lv9 [mm],lv10 [mm],lv11 [mm],lv12 [mm],lv13 [mm],lv14 [mm]
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0042,21.43,3.008388867,-82.13,-51.33,-30.8,3.375,2.762,-7.417,-4.1,0.1202,-0.9425,-0.4009,-1.972,-0.2227,1.626,1.488,3.157,0.9004,-0.3182
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0043,22.34,3.294836419,-82.08,-51.76,-30.32,3.652,3.058,-7.346,-4.112,0.1182,-0.9479,-0.4052,-1.943,-0.2303,1.655,1.478,3.165,0.9022,-0.3137
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0044,23.25,3.593146834,-82.13,-52.21,-29.92,3.926,3.351,-7.287,-4.13,0.1167,-0.9532,-0.4097,-1.91,-0.2374,1.684,1.469,3.173,0.9051,-0.3091
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0045,24.16,3.893598262,-82.12,-52.65,-29.47,4.201,3.643,-7.205,-4.154,0.1157,-0.9594,-0.415,-1.879,-0.2446,1.715,1.462,3.184,0.9094,-0.305
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0046,25.04,4.182345773,-82.14,-53.08,-29.06,4.474,3.935,-7.106,-4.173,0.1143,-0.9655,-0.4209,-1.851,-0.2514,1.747,1.455,3.199,0.9163,-0.3007
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0047,25.91,4.487846032,-82.14,-53.49,-28.65,4.749,4.23,-7.036,-4.194,0.1129,-0.9721,-0.4272,-1.832,-0.2587,1.779,1.451,3.218,0.9254,-0.297
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0048,26.77,4.78007535,-82.14,-53.88,-28.26,5.022,4.522,-6.966,-4.217,0.1108,-0.9792,-0.4348,-1.82,-0.2645,1.81,1.45,3.241,0.9366,-0.2935
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0049,27.59,5.080858949,-82.12,-54.28,-27.84,5.297,4.816,-6.872,-4.239,0.1075,-0.9871,-0.4434,-1.817,-0.2688,1.84,1.451,3.267,0.9498,-0.2903
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0050,28.41,5.385055171,-82.14,-54.69,-27.45,5.572,5.104,-6.795,-4.272,0.1024,-0.9961,-0.4533,-1.817,-0.2745,1.87,1.455,3.296,0.964,-0.2879
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0051,29.18,5.678120408,-82.12,-55.05,-27.07,5.846,5.403,-6.715,-4.292,0.09629,-1.005,-0.4631,-1.817,-0.2795,1.9,1.465,3.327,0.9805,-0.2854
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0052,29.9,5.982808639,-82.13,-55.41,-26.72,6.12,5.695,-6.608,-4.313,0.0882,-1.014,-0.4742,-1.817,-0.286,1.928,1.481,3.36,0.9968,-0.2837
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0053,30.51,6.276845156,-82.11,-55.69,-26.42,6.395,5.992,-6.533,-4.335,0.08016,-1.025,-0.4885,-1.817,-0.2932,1.954,1.505,3.398,1.016,-0.2817
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0054,31.11,6.582871794,-82.14,-55.99,-26.15,6.669,6.283,-6.449,-4.357,0.07207,-1.036,-0.5022,-1.817,-0.2998,1.981,1.533,3.44,1.037,-0.2802
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0055,31.66,6.884795182,-82.12,-56.24,-25.88,6.946,6.578,-6.382,-4.376,0.06434,-1.046,-0.5155,-1.817,-0.3056,2.01,1.566,3.492,1.061,-0.2788
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0056,32.16,7.18685642,-82.13,-56.49,-25.64,7.222,6.869,-6.285,-4.395,0.05655,-1.059,-0.5297,-1.809,-0.3125,2.04,1.605,3.547,1.085,-0.2777
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0057,32.62,7.485603903,-82.13,-56.71,-25.42,7.5,7.168,-6.204,-4.414,0.04724,-1.071,-0.544,-1.793,-0.3194,2.072,1.646,3.607,1.111,-0.2767
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0058,33.04,7.792779531,-82.12,-56.9,-25.22,7.783,7.465,-6.107,-4.432,0.03761,-1.083,-0.5576,-1.774,-0.3267,2.095,1.692,3.678,1.142,-0.2756
RS3_LS35_to_LS36,LS35_to_LS36_RS3_0059,33.4,8.096182532,-82.09,-57.07,-25.02,8.062,7.763,-6.036,-4.457,0.0281,-1.093,-0.5694,-1.734,-0.3345,1.246,1.738,3.753,1.173,-0.2751
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0001,30.83,8.151511153,-82.07,-55.88,-26.19,8.206,7.897,-6.079,-4.451,0.02239,-1.108,-0.5765,-1.722,-0.3368,1.192,1.768,3.882,1.233,-0.2724
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0002,30.82,8.148060192,-82.07,-55.88,-26.19,8.206,7.897,-6.08,-4.452,0.02222,-1.108,-0.5768,-1.723,-0.3371,1.192,1.768,3.882,1.233,-0.2726
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0003,27.36,8.08243155,-82.13,-54.19,-27.94,8.163,7.864,-6.151,-4.461,0.02375,-1.108,-0.5737,-1.723,-0.3371,1.166,1.764,3.884,1.235,-0.2727
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0004,23.25,7.820391095,-82.14,-52.21,-29.93,7.917,7.606,-6.314,-4.482,0.02966,-1.104,-0.5618,-1.74,-0.3352,1.12,1.755,3.9,1.247,-0.2713
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0005,20.28,7.544654622,-82.28,-50.75,-31.53,7.664,7.337,-6.481,-4.501,0.03219,-1.098,-0.5505,-1.799,-0.3323,1.079,1.751,3.92,1.263,-0.2694
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0006,17.65,7.260674567,-82.14,-49.52,-32.62,7.409,7.066,-6.626,-4.519,0.03441,-1.092,-0.5413,-1.866,-0.3259,1.05,1.75,3.943,1.277,-0.2675
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0007,15.46,6.983867247,-82.13,-48.46,-33.67,7.15,6.79,-6.759,-4.537,0.03747,-1.087,-0.5327,-1.934,-0.3198,1.036,1.751,3.969,1.292,-0.2652
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0008,13.5,6.699651104,-82.13,-47.52,-34.61,6.888,6.511,-6.88,-4.553,0.04147,-1.082,-0.5245,-1.997,-0.3119,1.031,1.754,3.998,1.307,-0.2626
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0009,11.74,6.412542642,-82.11,-46.65,-35.46,6.625,6.23,-6.994,-4.567,0.04882,-1.078,-0.5182,-2.056,-0.3025,1.03,1.758,4.028,1.32,-0.2603
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0010,10.13,6.124521195,-82.06,-45.83,-36.23,6.364,5.952,-7.097,-4.576,0.05932,-1.074,-0.5128,-2.108,-0.2897,1.03,1.764,4.058,1.333,-0.2578
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0011,8.627,5.840133014,-82.14,-45.17,-36.97,6.098,5.673,-7.194,-4.582,0.07228,-1.072,-0.5084,-2.152,-0.2722,1.033,1.77,4.088,1.346,-0.256
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0012,7.209,5.551464812,-82.16,-44.52,-37.64,5.837,5.396,-7.287,-4.582,0.08585,-1.069,-0.5041,-2.189,-0.2444,1.033,1.776,4.116,1.357,-0.2545
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0013,5.902,5.266687395,-82.14,-43.85,-38.29,5.574,5.114,-7.377,-4.578,0.09638,-1.067,-0.5018,-2.218,NaN,1.036,1.784,4.138,1.366,-0.2539
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0014,4.665,4.98378895,-82.14,-43.25,-38.89,5.303,4.822,-7.462,-4.573,0.1051,-1.067,-0.501,-2.24,NaN,1.031,1.793,4.158,1.371,-0.2541
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0015,3.459,4.692522372,-82.14,-42.69,-39.45,5.041,4.535,-7.544,-4.557,0.1131,-1.067,-0.5004,-2.257,NaN,1.024,1.803,4.176,1.377,-0.2546
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0016,2.33,4.403859908,-82.13,-42.14,-39.99,4.774,4.244,-7.625,-4.546,0.1192,-1.067,-0.4989,-2.27,NaN,1.013,1.814,4.19,1.382,-0.2554
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0017,1.29,4.111772479,-82.14,-41.64,-40.5,4.508,3.954,-7.702,-4.546,0.1245,-1.067,-0.499,-2.281,NaN,1.002,1.826,4.201,1.385,-0.2567
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0018,0.2797,3.82779803,-82.14,-41.15,-40.99,4.246,3.663,-7.775,-4.522,0.1294,-1.067,-0.4979,-2.289,NaN,0.9888,1.84,4.21,1.388,-0.2576
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0019,-0.7224,3.534992397,-82.12,-40.67,-41.45,3.984,3.369,-7.846,-4.495,0.134,-1.067,-0.4977,-2.296,NaN,0.9754,1.857,4.214,1.389,-0.2592
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0020,-1.672,3.246818007,-82.12,-40.21,-41.91,3.725,3.073,-7.917,-4.469,0.139,-1.067,-0.4973,-2.303,NaN,0.9615,1.874,4.216,1.389,-0.2605
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0021,-2.567,2.970908974,-82.13,-39.79,-42.34,3.471,2.783,-8.004,-4.439,0.1438,-1.067,-0.4979,-2.312,NaN,0.9466,1.893,4.215,1.389,-0.2623
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0022,-3.442,2.679872546,-82.13,-39.37,-42.76,3.221,2.495,-8.084,-4.402,0.147,-1.067,-0.4993,-2.32,NaN,0.9319,1.913,4.215,1.389,-0.2638
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0023,-4.247,2.388977697,-82.13,-38.97,-43.16,2.972,2.204,-8.142,-4.369,0.1479,-1.069,-0.502,-2.329,NaN,0.9168,1.933,4.212,1.387,-0.2661
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0024,-5.086,2.09398149,-82.13,-38.57,-43.56,2.723,1.912,-8.196,-4.331,0.1526,-1.067,-0.5022,-2.34,NaN,0.9016,1.953,4.208,1.385,-0.2682
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0025,-5.927,1.801515432,-82.11,-38.15,-43.96,2.481,1.623,-8.245,-4.295,0.1573,-1.066,-0.5025,-2.351,NaN,0.8865,1.973,4.203,1.382,-0.2699
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0026,-6.756,1.516409888,-82.12,-37.76,-44.36,2.234,1.329,-8.291,-4.262,0.1617,-1.064,-0.5036,-2.363,NaN,0.8712,1.992,4.196,1.378,-0.2724
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0027,-7.606,1.216887128,-82.1,-37.34,-44.76,1.977,1.037,-8.335,-4.222,0.1669,-1.062,-0.5042,-2.375,NaN,0.8569,2.011,4.19,1.375,-0.2744
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0028,-8.447,0.922635235,-82.11,-36.94,-45.17,1.713,0.7475,-8.372,-4.182,0.1718,-1.061,-0.506,-2.387,NaN,0.8424,2.03,4.183,1.37,-0.277
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0029,-9.316,0.628485972,-82.12,-36.53,-45.59,1.443,0.4546,-8.415,-4.137,0.1764,-1.06,-0.5078,-2.4,NaN,0.828,2.047,4.175,1.364,-0.2801
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0030,-10.19,0.332764737,-82.09,-36.08,-46.01,1.173,0.1609,-8.462,-4.097,0.1817,-1.059,-0.5093,-2.413,NaN,0.8141,2.065,4.167,1.358,-0.2832
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0031,-11.07,0.044599465,-82.1,-35.65,-46.45,0.9111,-0.1282,-8.488,-4.051,0.1861,-1.059,-0.5101,-2.425,NaN,0.8005,2.082,4.159,1.353,-0.2861
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0032,-11.96,-0.248395153,-82.12,-35.25,-46.87,0.6391,-0.4234,-8.514,-4.01,0.1896,-1.058,-0.5114,-2.436,NaN,0.7875,2.099,4.151,1.346,-0.2898
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0033,-12.82,-0.550890667,-82.13,-34.83,-47.3,0.3647,-0.7196,-8.539,-3.956,0.1921,-1.059,-0.5133,-2.447,NaN,0.7752,2.116,4.142,1.339,-0.2939
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0034,-13.69,-0.838697798,-82.13,-34.41,-47.72,0.09772,-1.011,-8.561,-3.903,0.1946,-1.059,-0.5143,-2.453,NaN,0.7644,2.133,4.132,1.332,-0.2978
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0035,-14.52,-1.138085013,-82.08,-33.98,-48.1,-0.1701,-1.304,-8.602,-3.853,0.1966,-1.059,-0.5155,-2.459,NaN,0.7549,2.15,4.122,1.324,-0.3021
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0036,-15.48,-1.424054232,-82.13,-33.57,-48.56,-0.4372,-1.599,-8.623,-3.795,0.1977,-1.06,-0.5166,-2.462,NaN,0.7468,2.167,4.111,1.317,-0.3063
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0037,-16.44,-1.725262179,-82.13,-33.11,-49.02,-0.6911,-1.9,-8.645,-3.728,0.1982,-1.061,-0.5177,-2.464,NaN,0.741,2.184,4.099,1.309,-0.3108
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0038,-17.34,-2.027737656,-82.11,-32.63,-49.48,-0.9688,-2.204,-8.668,-3.658,0.1981,-1.063,-0.5193,-2.462,NaN,0.7373,2.199,4.084,1.301,-0.3159
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0039,-18.21,-2.319839293,-82.13,-32.24,-49.89,-1.228,-2.503,-8.686,-3.594,0.1982,-1.063,-0.5196,-2.459,NaN,0.737,2.215,4.068,1.293,-0.3206
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0040,-19.13,-2.617451898,-82.14,-31.8,-50.34,-1.477,-2.802,-8.709,-3.517,0.1981,-1.064,-0.5204,-2.454,NaN,0.7373,2.229,4.05,1.285,-0.3259
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0041,-20.04,-2.917825831,-82.13,-31.36,-50.77,-1.727,-3.097,-8.785,-3.433,0.1981,-1.065,-0.5209,-2.448,NaN,0.7391,2.243,4.031,1.277,-0.3315
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0042,-20.9,-3.219647103,-82.14,-30.96,-51.18,-1.995,-3.39,-8.804,-3.358,0.1984,-1.065,-0.5215,-2.441,NaN,0.742,2.256,4.007,1.268,-0.3372
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0043,-21.76,-3.51476196,-82.12,-30.54,-51.58,-2.293,-3.688,-8.824,-3.267,0.2002,-1.065,-0.5206,-2.434,NaN,0.7468,2.269,3.979,1.261,-0.3424
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0044,-22.59,-3.815078952,-82.13,-30.14,-51.99,-2.591,-3.98,-8.844,-3.175,0.2007,-1.066,-0.5205,-2.426,NaN,0.7517,2.282,3.95,1.253,-0.3484
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0045,-23.43,-4.117712014,-82.14,-29.74,-52.4,-2.885,-4.284,-8.866,-3.081,0.2021,-1.066,-0.5201,-2.421,NaN,0.7563,2.294,3.921,1.244,-0.355
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0046,-24.23,-4.420644108,-82.12,-29.35,-52.77,-3.163,-4.588,-8.886,-2.978,0.205,-1.066,-0.5176,-2.415,NaN,0.7613,2.305,3.893,1.236,-0.3613
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0047,-25.03,-4.719859034,-82.14,-28.97,-53.17,-3.429,-4.895,-8.913,-2.887,0.2093,-1.066,-0.516,-2.407,NaN,0.7661,2.315,3.865,1.226,-0.3686
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0048,-25.8,-5.024167834,-82.14,-28.61,-53.53,-3.714,-5.206,-8.992,-2.77,0.2147,-1.065,-0.5134,-2.397,NaN,0.7711,2.326,3.837,1.217,-0.3757
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0049,-26.56,-5.327026881,-82.11,-28.21,-53.9,-3.987,-5.517,-9.021,-2.65,0.2219,-1.065,-0.5117,-2.386,NaN,0.7764,2.336,3.811,1.208,-0.3835
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0050,-27.35,-5.63492563,-82.13,-27.85,-54.28,-4.265,-5.814,-9.095,-2.529,0.229,-1.065,-0.5096,-2.371,NaN,0.7827,2.345,3.788,1.199,-0.3913
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0051,-28.16,-5.946310524,-82.13,-27.47,-54.66,-4.523,-6.116,-9.132,-2.409,0.2335,-1.066,-0.5085,-2.357,NaN,0.7916,2.354,3.767,1.189,-0.3998
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0052,-28.94,-6.257389817,-82.13,-27.09,-55.04,-4.779,-6.41,-9.277,-2.258,0.2318,-1.068,-0.508,-2.346,NaN,0.8085,2.361,3.751,1.179,-0.4092
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0053,-29.71,-6.570060315,-82.14,-26.72,-55.42,-5.044,-6.711,-9.325,-2.106,0.232,-1.071,-0.5074,-2.325,NaN,0.8216,2.369,3.739,1.17,-0.4189
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0054,-30.45,-6.877867328,-82.13,-26.35,-55.78,-5.287,-7.056,-9.373,-1.956,0.2335,-1.074,-0.5079,-2.299,NaN,0.8337,2.376,3.728,1.162,-0.4295
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0055,-31.12,-7.19096567,-82.12,-26.02,-56.1,-5.508,-7.369,-9.425,-1.811,0.2386,-1.078,-0.5092,-2.262,NaN,0.8478,2.384,3.719,1.157,-0.4401
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0056,-31.78,-7.506091596,-82.1,-25.69,-56.41,-5.726,-7.677,-9.481,-1.656,0.2421,-1.083,-0.5111,-2.198,NaN,0.8639,2.391,3.713,1.153,-0.4512
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0057,-32.35,-7.814792233,-82.13,-25.45,-56.68,-5.947,-7.975,-9.616,-1.506,0.2454,-1.088,-0.5136,-2.138,NaN,0.8823,2.397,3.708,1.151,-0.4627
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0058,-32.84,-8.140046422,-82.12,-25.2,-56.92,-6.18,-8.283,-9.691,-1.332,0.2502,-1.094,-0.5168,-2.046,NaN,0.9027,2.403,3.704,1.152,-0.4741
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0059,-33.25,-8.461305115,-82.13,-25.01,-57.12,-6.428,-8.626,-9.791,-1.158,0.2589,-1.1,-0.5203,-1.93,NaN,0.9255,2.408,3.699,1.153,-0.4861
RS3_LS36_to_LS37,LS36_to_LS37_RS3_0060,-33.63,-8.786268023,-82.13,-24.83,-57.3,-6.752,-8.949,-9.896,-0.981,0.2684,-1.106,-0.5245,-1.775,NaN,0.9518,2.412,3.693,1.162,-0.4978
RS3_LS37_to_LS38,LS37_to_LS38_RS3_0001,-30.79,-9.056315166,-82.17,-26.18,-55.99,-7.037,-9.128,-10.14,-0.9378,0.2788,-1.113,-0.5327,-1.624,NaN,0.9641,2.414,3.689,1.183,-0.5129
RS3_LS37_to_LS38,LS37_to_LS38_RS3_0002,-25.85,-8.749867829,-82.09,-28.54,-53.55,-7.059,-8.971,-10.16,-1.109,0.2791,-1.113,-0.5348,-1.624,NaN,0.9655,2.407,3.697,1.195,-0.5106
RS3_LS37_to_LS38,LS37_to_LS38_RS3_0003,-22.06,-8.413371926,-82.12,-30.39,-51.73,-6.943,-8.618,-10.18,-1.355,0.2829,-1.111,-0.5369,-1.63,NaN,0.9652,2.399,3.724,1.215,-0.5052
RS3_LS37_to_LS38,LS37_to_LS38_RS3_0004,-19.27,-8.074167,-82.21,-31.84,-50.37,-6.615,-8.291,-10.2,-1.591,0.2836,-1.108,-0.539,-1.648,NaN,0.9642,2.391,3.754,1.225,-0.4994
RS3_LS37_to_LS38,LS37_to_LS38_RS3_0005,-16.96,-7.72839263,-82.15,-32.86,-49.29,-6.295,-7.96,-10.2,-1.81,0.2835,-1.106,-0.5414,-1.656,NaN,0.9651,2.384,3.793,1.227,-0.4944
RS3_LS37_to_LS38,LS37_to_LS38_RS3_0006,-15.03,-7.372870967,-82.1,-33.75,-48.35,-5.968,-7.604,-10.21,-2.021,0.2824,-1.104,-0.5459,-1.659,NaN,0.9713,2.376,3.841,1.226,-0.4907
RS3_LS37_to_LS38,LS37_to_LS38_RS3_0007,-13.23,-7.024265472,-82.16,-34.67,-47.49,-5.638,-7.255,-10.21,-2.221,0.2809,-1.105,-0.5532,-1.658,NaN,0.9807,2.365,3.889,1.225,-0.4869
RS3_LS37_to_LS38,LS37_to_LS38_RS3_0008,-11.57,-6.671444494,-82.13,-35.45,-46.68,-5.364,-6.903,-10.2,-2.407,0.2793,-1.107,-0.5621,-1.658,NaN,0.9935,2.354,3.936,1.226,-0.4829
RS3_LS37_to_LS38,LS37_to_LS38_RS3_0009,-10.04,-6.322639626,-82.16,-36.21,-45.95,-5.062,-6.56,-10.19,-2.585,0.2775,-1.111,-0.572,-1.658,NaN,1.01,2.341,3.98,1.231,-0.4793
RS3_LS37_to_LS38,LS37_to_LS38_RS3_0010,-8.58,-5.978522157,-82.13,-36.88,-45.25,-4.758,-6.216,-10.19,-2.747,0.2758,-1.117,-0.5831,-1.658,NaN,1.031,2.326,4.019,1.237,-0.4757
RS3_LS37_to_LS38,LS37_to_LS38_RS3_0011,-7.14,-5.631535755,-82.14,-37.59,-44.55,-4.447,-5.868,-10.18,-2.899,0.275,-1.123,-0.5934,-1.658,NaN,1.054,2.311,4.056,1.244,-0.4713
RS3_LS37_to_LS38,LS37_to_LS38_RS3_0012,-5.767,-5.289309942,-82.1,-38.2,-43.9,-4.134,-5.523,-10.17,-3.04,0.2739,-1.128,-0.6027,-1.658,NaN,1.08,2.295,4.09,1.252,-0.4676
RS3_LS37_to_LS38,LS37_to_LS38_RS3_0013,-4.438,-4.952461056,-82.12,-38.87,-43.25,-3.812,-5.17,-10.16,-3.173,0.2733,-1.135,-0.6117,-1.658,NaN,1.109,2.278,4.121,1.26,-0.4632
RS3_LS37_to_LS38,LS37_to_LS38_RS3_0014,-3.159,-4.607278715,-82.14,-39.51,-42.63,-3.494,-4.822,-10.14,-3.297,0.2728,-1.141,-0.6203,-1.658,NaN,1.14,2.261,4.15,1.269,-0.4584
RS3_LS37_to_LS38,LS37_to_LS38_RS3_0015,-1.935,-4.272471149,-82.12,-40.07,-42.05,-3.177,-4.482,-10.13,-3.414,0.2713,-1.149,-0.6288,-1.658,NaN,1.172,2.243,4.178,1.278,-0.4541
RS3_LS37_to_LS38,LS37_to_LS38_RS3_0016,-0.7469,-3.926704499,-82.1,-40.63,-41.47,-2.869,-4.145,-10.09,-3.525,0.2696,-1.156,-0.6353,-1.658,NaN,1.205,2.225,4.204,1.287,-0.4497
RS3_LS37_to_LS38,LS37_to_LS38_RS3_0017,0.4159,-3.586030852,-82.12,-41.2,-40.92,-2.554,-3.812,-10.07,-3.634,0.2681,-1.162,-0.6401,-1.658,NaN,1.24,2.204,4.229,1.297,-0.4451
RS3_LS37_to_LS38,LS37_to_LS38_RS3_0018,1.5,-3.258367721,-82.13,-41.74,-40.39,-2.251,-3.475,-10.03,-3.736,0.2667,-1.167,-0.643,-1.658,NaN,1.275,2.184,4.254,1.307,-0.4403
RS3_LS37_to_LS38,LS37_to_LS38_RS3_0019,2.551,-2.930254641,-82.15,-42.27,-39.88,-1.962,-3.147,-9.974,-3.832,0.2652,-1.173,-0.6461,-1.658,NaN,1.309,2.162,4.276,1.315,-0.4357
RS3_LS37_to_LS38,LS37_to_LS38_RS3_0020,3.61,-2.59789149,-82.15,-42.77,-39.38,-1.65,-2.809,-9.946,-3.927,0.2639,-1.177,-0.6486,-1.658,NaN,1.346,2.139,4.297,1.324,-0.4309
RS3_LS37_to_LS38,LS37_to_LS38_RS3_0021,4.651,-2.258743913,-82.13,-43.25,-38.88,-1.323,-2.466,-9.887,-4.018,0.2625,-1.183,-0.6511,-1.658,NaN,1.384,2.115,4.318,1.332,-0.4265
RS3_LS37_to_LS38,LS37_to_LS38_RS3_0022,5.656,-1.919832942,-82.12,-43.73,-38.39,-1.002,-2.125,-9.861,-4.103,0.2613,-1.187,-0.6529,-1.658,NaN,1.423,2.091,4.34,1.341,-0.4218
RS3_LS37_to_LS38,LS37_to_LS38_RS3_0023,6.63,-1.578765006,-82.14,-44.22,-37.92,-0.6818,-1.785,-9.796,-4.161,0.26,-1.193,-0.6551,-1.658,NaN,1.462,2.066,4.36,1.35,-0.4173
RS3_LS37_to_LS38,LS37_to_LS38_RS3_0024,7.615,-1.229133927,-82.09,-44.66,-37.43,-0.3661,-1.443,-9.765,-4.238,0.2588,-1.198,-0.658,-1.658,NaN,1.504,2.042,4.378,1.357,-0.4129
RS3_LS37_to_LS38,LS37_to_LS38_RS3_0025,8.56,-0.884252598,-82.13,-45.14,-36.99,-0.04782,-1.1,-9.736,-4.313,0.2578,-1.203,-0.6608,-1.658,NaN,1.546,2.018,4.393,1.361,-0.4081
RS3_LS37_to_LS38,LS37_to_LS38_RS3_0026,9.529,-0.541566017,-82.16,-45.63,-36.53,0.2716,-0.7582,-9.697,-4.382,0.2574,-1.209,-0.6639,-1.658,NaN,1.588,1.995,4.408,1.365,-0.4043
RS3_LS37_to_LS38,LS37_to_LS38_RS3_0027,10.48,-0.206820663,-82.15,-46.09,-36.06,0.5928,-0.4147,-9.646,-4.445,0.2564,-1.215,-0.6672,-1.658,NaN,1.631,1.973,4.419,1.368,-0.4013
RS3_LS37_to_LS38,LS37_to_LS38_RS3_0028,11.47,0.131629027,-82.12,-46.52,-35.6,0.9134,-0.08028,-9.584,-4.504,0.2557,-1.221,-0.6702,-1.659,NaN,1.673,1.95,4.429,1.371,-0.398
RS3_LS37_to_LS38,LS37_to_LS38_RS3_0029,12.45,0.482838557,-82.13,-47.01,-35.12,1.233,0.2655,-9.526,-4.563,0.2551,-1.227,-0.6731,-1.658,NaN,1.716,1.929,4.437,1.374,-0.3941
RS3_LS37_to_LS38,LS37_to_LS38_RS3_0030,13.37,0.828397568,-82.15,-47.47,-34.68,1.55,0.6075,-9.482,-4.613,0.2543,-1.232,-0.6768,-1.659,NaN,1.757,1.908,4.442,1.376,-0.3905
RS3_LS37_to_LS38,LS37_to_LS38_RS3_0031,14.28,1.179908399,-82.08,-47.83,-34.25,1.873,0.9494,-9.433,-4.661,0.2536,-1.237,-0.6804,-1.659,NaN,1.799,1.888,4.447,1.377,-0.3861
RS3_LS37_to_LS38,LS37_to_LS38_RS3_0032,15.26,1.524368836,-82.11,-48.34,-33.77,2.193,1.291,-9.383,-4.709,0.2522,-1.242,-0.6839,-1.655,NaN,1.841,1.869,4.448,1.377,-0.3817
RS3_LS37_to_LS38,LS37_to_LS38_RS3_0033,16.23,1.867365858,-82.15,-48.85,-33.3,2.515,1.639,-9.334,-4.752,0.2494,-1.246,-0.687,-1.643,NaN,1.882,1.851,4.448,1.377,-0.3769
