image_names,cumulative deformation(mm),damage_index,times(s)
LS15_to_LS16_RS3_0049,36.34526918500005,2.397638945919904,869
LS15_to_LS16_RS3_0050,36.42937312200005,2.4012101691850374,870
LS15_to_LS16_RS3_0051,36.515406842000054,2.404850708316859,871
LS15_to_LS16_RS3_0052,36.612431740000055,2.4089413393972032,872
LS15_to_LS16_RS3_0053,36.69947964400006,2.4125980901908166,873
LS15_to_LS16_RS3_0054,36.787965924000055,2.416302710943291,874
LS15_to_LS16_RS3_0055,36.882518725000054,2.420247641908796,875
LS15_to_LS16_RS3_0056,36.972376514000054,2.4239838983800146,876
LS15_to_LS16_RS3_0057,37.06149075700005,2.427677221954321,877
LS15_to_LS16_RS3_0058,37.15751246200005,2.4316437583517936,878
LS15_to_LS16_RS3_0059,37.24937697500005,2.4354262016174157,879
LS15_to_LS16_RS3_0060,37.34489536700005,2.439346608684241,880
LS15_to_LS16_RS3_0061,37.43985190100005,2.4432316850799767,881
LS15_to_LS16_RS3_0062,37.532845000000044,2.4470249045523538,882
LS15_to_LS16_RS3_0063,37.63404975500004,2.4511405026903836,883
LS15_to_LS16_RS3_0064,37.730881756000045,2.4550663808681104,884
LS16_to_LS17_RS3_0001,37.75684073100005,2.4561169108493086,885
LS16_to_LS17_RS3_0002,37.82788854900004,2.4589880519936274,886
LS16_to_LS17_RS3_0003,37.910087508000046,2.4623025159244474,887
LS16_to_LS17_RS3_0004,38.00387346500005,2.4660748914034922,888
LS16_to_LS17_RS3_0005,38.09007766200005,2.4695338298849503,889
LS16_to_LS17_RS3_0006,38.16458349400005,2.4725170372058076,890
LS16_to_LS17_RS3_0007,38.25609204800005,2.4761732519226913,891
LS16_to_LS17_RS3_0008,38.33535737000005,2.4793335800298264,892
LS16_to_LS17_RS3_0009,38.41816896700005,2.48262887474662,893
LS16_to_LS17_RS3_0010,38.50931821900005,2.486248627057299,894
LS16_to_LS17_RS3_0011,38.58932131600005,2.4894196515229146,895
LS16_to_LS17_RS3_0012,38.674040274000056,2.4927716305288348,896
LS16_to_LS17_RS3_0013,38.75931558700005,2.496139669560047,897
LS16_to_LS17_RS3_0014,38.84540741800005,2.499534153301962,898
LS16_to_LS17_RS3_0015,38.92757989900005,2.502768897783781,899
LS16_to_LS17_RS3_0016,39.005510986000054,2.50583218814322,900
LS16_to_LS17_RS3_0017,39.082887291000056,2.5088695380520845,901
LS16_to_LS17_RS3_0018,39.16328425000005,2.5120212994265576,902
LS16_to_LS17_RS3_0019,39.24471124400005,2.515209328706394,903
LS16_to_LS17_RS3_0020,39.32217161600005,2.5182384137900846,904
LS16_to_LS17_RS3_0021,39.39315144500005,2.521011121316069,905
LS16_to_LS17_RS3_0022,39.464360787000054,2.5237901028626872,906
LS16_to_LS17_RS3_0023,39.543389954000055,2.526871277286325,907
LS16_to_LS17_RS3_0024,39.62228712600005,2.5299443700771524,908
LS16_to_LS17_RS3_0025,39.69098155900005,2.5326178256530882,909
LS16_to_LS17_RS3_0026,39.75552160500005,2.535127827909796,910
LS16_to_LS17_RS3_0027,39.825132346000046,2.537833234837721,911
LS16_to_LS17_RS3_0028,39.88526108000005,2.540168725448778,912
LS16_to_LS17_RS3_0029,39.94895253700005,2.542641284610177,913
LS16_to_LS17_RS3_0030,40.009771372000046,2.545001159141676,914
LS16_to_LS17_RS3_0031,40.080117354000045,2.5477294021217514,915
LS16_to_LS17_RS3_0032,40.16492039600004,2.5510166717460505,916
LS16_to_LS17_RS3_0033,40.23544254100004,2.553749142801059,917
LS16_to_LS17_RS3_0034,40.31510872400004,2.5568347676546583,918
LS16_to_LS17_RS3_0035,40.39469822300004,2.5599164063371607,919
LS16_to_LS17_RS3_0036,40.46922136800004,2.562801139639376,920
LS16_to_LS17_RS3_0037,40.55281303700004,2.5660362673438595,921
LS16_to_LS17_RS3_0038,40.641058438000044,2.569451016933307,922
LS16_to_LS17_RS3_0039,40.72094421800004,2.572542079680879,923
LS16_to_LS17_RS3_0040,40.80146380400004,2.5756576875676744,924
LS16_to_LS17_RS3_0041,40.88811034800004,2.579010634398513,925
LS16_to_LS17_RS3_0042,40.97174261600004,2.5822474373553375,926
LS16_to_LS17_RS3_0043,41.06721925500004,2.585943555016704,927
LS16_to_LS17_RS3_0044,41.14397693400004,2.5889159454500437,928
LS16_to_LS17_RS3_0045,41.236123772000035,2.592485637605532,929
LS16_to_LS17_RS3_0046,41.31963877100004,2.5957224763039806,930
LS16_to_LS17_RS3_0047,41.40782382400003,2.599142169334524,931
LS16_to_LS17_RS3_0048,41.50388446800003,2.60286975249406,932
LS16_to_LS17_RS3_0049,41.60087244500003,2.6066363034587043,933
LS16_to_LS17_RS3_0050,41.68223642700003,2.609798672279889,934
LS16_to_LS17_RS3_0051,41.76906794400003,2.613176403408272,935
LS16_to_LS17_RS3_0052,41.86782228000003,2.617021842554924,936
LS16_to_LS17_RS3_0053,41.968519345000026,2.6209476039184576,937
LS16_to_LS17_RS3_0054,42.049357554000025,2.624102841653193,938
LS16_to_LS17_RS3_0055,42.144944737000024,2.627838309370503,939
LS16_to_LS17_RS3_0056,42.23736737500003,2.6314551165021283,940
LS16_to_LS17_RS3_0057,42.342226473000025,2.635564971805623,941
LS16_to_LS17_RS3_0058,42.434240739000025,2.6391773138947316,942
LS16_to_LS17_RS3_0059,42.53238101600002,2.6430366305725554,943
LS16_to_LS17_RS3_0060,42.62663866100002,2.6467499047187673,944
LS16_to_LS17_RS3_0061,42.723600154000025,2.6505768455910452,945
LS16_to_LS17_RS3_0062,42.823805720000024,2.654539830023074,946
LS16_to_LS17_RS3_0063,42.93137193700002,2.6588034291411846,947
LS16_to_LS17_RS3_0064,43.03136041100002,2.6627759305882788,948
LS16_to_LS17_RS3_0065,43.137238338000024,2.6669926030917717,949
LS17_to_LS18_RS3_0000,43.15405319000003,2.6676632628211836,949
LS17_to_LS18_RS3_0001,43.184149965000024,2.6688643668987373,950
LS17_to_LS18_RS3_0002,43.262654959000024,2.6720016201079995,951
LS17_to_LS18_RS3_0003,43.350949820000025,2.675537672573276,952
LS17_to_LS18_RS3_0004,43.437990388000024,2.679031599332422,953
LS17_to_LS18_RS3_0005,43.524004205000026,2.6824924787312154,954
LS17_to_LS18_RS3_0006,43.61183326500002,2.6860350424353285,955
LS17_to_LS18_RS3_0007,43.70278520300002,2.689713063048859,956
LS17_to_LS18_RS3_0008,43.78137362600002,2.692899125009249,957
LS17_to_LS18_RS3_0009,43.867008290000015,2.696379546440161,958
LS17_to_LS18_RS3_0010,43.950160785000016,2.699767998624271,959
LS17_to_LS18_RS3_0011,44.033502687000016,2.703173215673026,960
LS17_to_LS18_RS3_0012,44.11020704500002,2.7063154373123552,961
LS17_to_LS18_RS3_0013,44.196995635000015,2.709880480798696,962
LS17_to_LS18_RS3_0014,44.27581917900002,2.7131274940394894,963
LS17_to_LS18_RS3_0015,44.352549343000014,2.7162968363159337,964
LS17_to_LS18_RS3_0016,44.43964995600001,2.7199049998674187,965
LS17_to_LS18_RS3_0017,44.509041779000015,2.722787709907813,966
LS17_to_LS18_RS3_0018,44.585383338000014,2.7259676400850017,967
LS17_to_LS18_RS3_0019,44.66177300000001,2.729158672916136,968
LS17_to_LS18_RS3_0020,44.73566781200001,2.73225431789126,969
LS17_to_LS18_RS3_0021,44.81533748800001,2.7356018033145473,970
LS17_to_LS18_RS3_0022,44.88818248500001,2.738671709665674,971
LS17_to_LS18_RS3_0023,44.959275176000006,2.7416763338572734,972
LS17_to_LS18_RS3_0024,45.014039200000006,2.743996594879779,973
LS17_to_LS18_RS3_0025,45.06671183900001,2.7462329235614322,974
LS17_to_LS18_RS3_0026,45.14168625800001,2.749423962266652,975
LS17_to_LS18_RS3_0027,45.21889128400001,2.7527194718361585,976
LS17_to_LS18_RS3_0028,45.28667454600001,2.755620701801004,977
LS17_to_LS18_RS3_0029,45.35501540400001,2.7585531894754762,978
LS17_to_LS18_RS3_0030,45.44048415900001,2.7622309631073376,979
LS17_to_LS18_RS3_0031,45.52079168800001,2.7656969892629553,980
LS17_to_LS18_RS3_0032,45.59289563100001,2.7688173902406215,981
LS17_to_LS18_RS3_0033,45.68419742000001,2.772779918405056,982
LS17_to_LS18_RS3_0034,45.77670494300001,2.776807501052236,983
LS17_to_LS18_RS3_0035,45.85617274400001,2.7802774501023,984
LS17_to_LS18_RS3_0036,45.94373794600001,2.784111620869762,985
LS17_to_LS18_RS3_0037,46.03087947200002,2.7879381759241717,986
LS17_to_LS18_RS3_0038,46.120475141000014,2.791883709407492,987
LS17_to_LS18_RS3_0039,46.204419836000014,2.795590558391538,988
LS17_to_LS18_RS3_0040,46.28649988900001,2.7992244448279964,989
LS17_to_LS18_RS3_0041,46.38487503800001,2.8035917887489017,990
LS17_to_LS18_RS3_0042,46.45996760900001,2.8069342084450337,991
LS17_to_LS18_RS3_0043,46.55177905600001,2.8110308745160824,992
LS17_to_LS18_RS3_0044,46.63911225500001,2.814937854983257,993
LS17_to_LS18_RS3_0045,46.735386647000006,2.819256096348555,994
LS17_to_LS18_RS3_0046,46.82524936600001,2.8232972328716084,995
LS17_to_LS18_RS3_0047,46.914401303000005,2.82731623559402,996
LS17_to_LS18_RS3_0048,47.001580440000005,2.831255613869901,997
LS17_to_LS18_RS3_0049,47.097161046000004,2.8355850263424163,998
LS17_to_LS18_RS3_0050,47.184642059000005,2.8395569230800577,999
LS17_to_LS18_RS3_0051,47.27316772300001,2.843585195789376,1000
LS17_to_LS18_RS3_0052,47.364239008000006,2.8477385260592105,1001
LS17_to_LS18_RS3_0053,47.45288596,2.8517901107273183,1002
LS17_to_LS18_RS3_0054,47.552883462000004,2.8563707045704145,1003
LS17_to_LS18_RS3_0055,47.640675785000006,2.8604009837571205,1004
LS17_to_LS18_RS3_0056,47.73353747800001,2.8646727229692317,1005
LS17_to_LS18_RS3_0057,47.81577092500001,2.868462906811914,1006
LS17_to_LS18_RS3_0058,47.91072594500001,2.8728478539178104,1007
LS17_to_LS18_RS3_0059,48.00274736800001,2.8771057602689263,1008
LS17_to_LS18_RS3_0060,48.09090362300001,2.881192435620882,1009
LS17_to_LS18_RS3_0061,48.19658963000001,2.886101333767214,1010
LS17_to_LS18_RS3_0062,48.284834011000015,2.8902079307377737,1011
LS17_to_LS18_RS3_0063,48.39003986100001,2.895112929617227,1012
LS17_to_LS18_RS3_0064,48.48168007000001,2.8993933013371382,1013
LS17_to_LS18_RS3_0065,48.58706196300001,2.9043243088286017,1014
LS17_to_LS18_RS3_0066,48.68110419900001,2.908732435681584,1015
LS17_to_LS18_RS3_0067,48.76553953300001,2.912696289041218,1016
LS17_to_LS18_RS3_0068,48.87584819500001,2.9178831461665116,1017
LS17_to_LS18_RS3_0069,48.96989523000001,2.922312633096918,1018
LS17_to_LS18_RS3_0070,49.064949755000015,2.9267961650337444,1019
LS17_to_LS18_RS3_0071,49.16728095600001,2.931630104691492,1020
LS17_to_LS18_RS3_0072,49.267637227000016,2.9363777498438806,1021
LS17_to_LS18_RS3_0073,49.340039687000015,2.9398071284982485,1022
LS18_to_LS19_RS3_0000,49.36750402000001,2.9411088834290364,1022
LS18_to_LS19_RS3_0001,49.371865954000015,2.941315675095446,1023
LS18_to_LS19_RS3_0002,49.46524497300001,2.9457455019832572,1024
LS18_to_LS19_RS3_0003,49.55154892200001,2.9498444943726154,1025
LS18_to_LS19_RS3_0004,49.63752277400001,2.9539322423002825,1026
LS18_to_LS19_RS3_0005,49.721177462000014,2.9579138292371043,1027
LS18_to_LS19_RS3_0006,49.808752978000015,2.9620862206676946,1028
LS18_to_LS19_RS3_0007,49.89845928000002,2.9663644136468603,1029
LS18_to_LS19_RS3_0008,49.98850419100002,2.9706629475915856,1030
LS18_to_LS19_RS3_0009,50.07948325200002,2.9750101688925943,1031
LS18_to_LS19_RS3_0010,50.16139066400002,2.9789272979917363,1032
LS18_to_LS19_RS3_0011,50.257888373000014,2.9835461154537697,1033
LS18_to_LS19_RS3_0012,50.33962939100002,2.987461784916432,1034
LS18_to_LS19_RS3_0013,50.433329104000016,2.9919537243399237,1035
LS18_to_LS19_RS3_0014,50.52107819000002,2.996163531205304,1036
LS18_to_LS19_RS3_0015,50.61437905600002,3.000642838058141,1037
LS18_to_LS19_RS3_0016,50.69661642400002,3.004593539681029,1038
LS18_to_LS19_RS3_0017,50.78566149300002,3.008873817743055,1039
LS18_to_LS19_RS3_0018,50.870830138000024,3.0129700781119197,1040
LS18_to_LS19_RS3_0019,50.95792352200002,3.017161101399675,1041
LS18_to_LS19_RS3_0020,51.03748544700002,3.0209915101871685,1042
LS18_to_LS19_RS3_0021,51.12447830600002,3.0251815043245753,1043
LS18_to_LS19_RS3_0022,51.211897986000025,3.02939383455844,1044
LS18_to_LS19_RS3_0023,51.29219391300003,3.0332643436308637,1045
LS18_to_LS19_RS3_0024,51.37225577700003,3.0371248178537646,1046
LS18_to_LS19_RS3_0025,51.45510452400003,3.0411208564078183,1047
LS18_to_LS19_RS3_0026,51.53087823200003,3.044776588926115,1048
LS18_to_LS19_RS3_0027,51.607414824000024,3.0484699364217542,1049
LS18_to_LS19_RS3_0028,51.69451382300002,3.052673840543758,1050
LS18_to_LS19_RS3_0029,51.77534876600002,3.056576093104619,1051
LS18_to_LS19_RS3_0030,51.85637341800002,3.060488042220316,1052
LS18_to_LS19_RS3_0031,51.92594801800002,3.063847508022009,1053
LS18_to_LS19_RS3_0032,51.99488914400002,3.06717661141017,1054
LS18_to_LS19_RS3_0033,52.06231310500002,3.0704325960126075,1055
LS18_to_LS19_RS3_0034,52.117912666000024,3.0731176221287413,1056
LS18_to_LS19_RS3_0035,52.20040709400002,3.07710146380611,1057
LS18_to_LS19_RS3_0036,52.26903663900002,3.0804156586030937,1058
LS18_to_LS19_RS3_0037,52.35201504400002,3.084422563738409,1059
LS18_to_LS19_RS3_0038,52.42046438600002,3.0877276191566314,1060
LS18_to_LS19_RS3_0039,52.49637791500002,3.0913927064207143,1061
LS18_to_LS19_RS3_0040,52.583965274000015,3.095620785977789,1062
LS18_to_LS19_RS3_0041,52.660711636000016,3.09932488009942,1063
LS18_to_LS19_RS3_0042,52.74808578400002,3.103541023376285,1064
LS18_to_LS19_RS3_0043,52.82715697600002,3.107355574663491,1065
LS18_to_LS19_RS3_0044,52.90529202100002,3.1111239688963526,1066
LS18_to_LS19_RS3_0045,52.990160895000024,3.1152158798537615,1067
LS18_to_LS19_RS3_0046,53.078899288000024,3.11949281477512,1068
LS18_to_LS19_RS3_0047,53.164584789000024,3.123620962172509,1069
LS18_to_LS19_RS3_0048,53.246402846000024,3.1275611381096726,1070
LS18_to_LS19_RS3_0049,53.33343054200002,3.131750288933036,1071
LS18_to_LS19_RS3_0050,53.424526038000025,3.1361329745715896,1072
LS18_to_LS19_RS3_0051,53.510317474000026,3.1402581971286256,1073
LS18_to_LS19_RS3_0052,53.606215988000024,3.144866609806078,1074
LS18_to_LS19_RS3_0053,53.691264262000026,3.1489509795698747,1075
LS18_to_LS19_RS3_0054,53.782962248000025,3.1533517514067846,1076
LS18_to_LS19_RS3_0055,53.86775061700003,3.157418046545913,1077
LS18_to_LS19_RS3_0056,53.96641672300003,3.1621462279321686,1078
LS18_to_LS19_RS3_0057,54.05823597600003,3.1665425736624,1079
LS18_to_LS19_RS3_0058,54.151009935000026,3.170980793681928,1080
LS18_to_LS19_RS3_0059,54.241902041000024,3.175325068855017,1081
LS18_to_LS19_RS3_0060,54.330471553000024,3.1795544347287636,1082
LS18_to_LS19_RS3_0061,54.42849882600002,3.1842307439711774,1083
LS18_to_LS19_RS3_0062,54.52047970100002,3.18861395184516,1084
LS18_to_LS19_RS3_0063,54.61439396800002,3.1930844427291922,1085
LS18_to_LS19_RS3_0064,54.709472721000026,3.1976051780508676,1086
LS18_to_LS19_RS3_0065,54.80255142400003,3.2020255695663398,1087
LS18_to_LS19_RS3_0066,54.90808761600003,3.207031060403925,1088
LS18_to_LS19_RS3_0067,54.99737882600003,3.2112604622516296,1089
LS18_to_LS19_RS3_0068,55.09113369000003,3.215695571750024,1090
LS18_to_LS19_RS3_0069,55.19110947000003,3.220418296837344,1091
LS18_to_LS19_RS3_0070,55.28682988900003,3.2249333461611998,1092
LS18_to_LS19_RS3_0071,55.39219910700003,3.2298957428310917,1093
LS18_to_LS19_RS3_0072,55.49845002700003,3.2348911420669175,1094
LS18_to_LS19_RS3_0073,55.593574026000034,3.2393559206525318,1095
LS18_to_LS19_RS3_0074,55.70301767800004,3.2444837920551075,1096
LS18_to_LS19_RS3_0075,55.80763810500004,3.2493763851173054,1097
LS18_to_LS19_RS3_0076,55.91146141000004,3.2542224561737116,1098
LS18_to_LS19_RS3_0077,56.018604646000036,3.259213557137137,1099
LS18_to_LS19_RS3_0078,56.128765744000034,3.2643344247705794,1100
LS18_to_LS19_RS3_0079,56.24234700600003,3.269602472212025,1101
LS18_to_LS19_RS3_0080,56.33800635600003,3.274029730673394,1102
LS19_to_LS20_RS3_0001,56.39524299600003,3.276674463882786,1103
LS19_to_LS20_RS3_0002,56.47134503900003,3.2801858759322893,1104
LS19_to_LS20_RS3_0003,56.55444582700003,3.2840135408851103,1105
LS19_to_LS20_RS3_0004,56.64696761400003,3.288266785263572,1106
LS19_to_LS20_RS3_0005,56.73438223400003,3.292277002760707,1107
LS19_to_LS20_RS3_0006,56.83091059500003,3.2966958182504023,1108
LS19_to_LS20_RS3_0007,56.91384984500003,3.3004844400764113,1109
LS19_to_LS20_RS3_0008,57.00088029200003,3.304451723681049,1110
LS19_to_LS20_RS3_0009,57.083157430000036,3.3081944490008333,1111
LS19_to_LS20_RS3_0010,57.17690584600003,3.312449492796362,1112
LS19_to_LS20_RS3_0011,57.261759370000036,3.316291937336195,1113
LS19_to_LS20_RS3_0012,57.34991195900004,3.3202746818428115,1114
LS19_to_LS20_RS3_0013,57.43227827000004,3.323987489273434,1115
LS19_to_LS20_RS3_0014,57.51675329100004,3.3277866694382423,1116
LS19_to_LS20_RS3_0015,57.60041786700005,3.331540599509965,1117
LS19_to_LS20_RS3_0016,57.68939887400005,3.3355233073720756,1118
LS19_to_LS20_RS3_0017,57.76854604300005,3.3390572742080824,1119
LS19_to_LS20_RS3_0018,57.84769810100005,3.342583253439032,1120
LS19_to_LS20_RS3_0019,57.93577657100005,3.346497089703824,1121
LS19_to_LS20_RS3_0020,58.01688465700005,3.35009194166022,1122
LS19_to_LS20_RS3_0021,58.09825365900005,3.353689318090502,1123
LS19_to_LS20_RS3_0022,58.18414576500005,3.3574767025207155,1124
LS19_to_LS20_RS3_0023,58.26177888800005,3.3608909870129513,1125
LS19_to_LS20_RS3_0024,58.33430832400005,3.364073058184501,1126
LS19_to_LS20_RS3_0025,58.41604275100005,3.3676498877963272,1127
LS19_to_LS20_RS3_0026,58.49053346500005,3.3709012557499953,1128
LS19_to_LS20_RS3_0027,58.56236008200005,3.374028736073175,1129
LS19_to_LS20_RS3_0028,58.61967747800005,3.3765191421662912,1130
LS19_to_LS20_RS3_0029,58.69578726100005,3.379818838673716,1131
LS19_to_LS20_RS3_0030,58.76491375400005,3.3828086928018015,1132
LS19_to_LS20_RS3_0031,58.84748394500005,3.3863712558733625,1133
LS19_to_LS20_RS3_0032,58.91887348000005,3.3894438073321473,1134
LS19_to_LS20_RS3_0033,59.00766040700005,3.393255380417187,1135
LS19_to_LS20_RS3_0034,59.09406978700005,3.3969546183026007,1136
LS19_to_LS20_RS3_0035,59.171098529000055,3.400243818870048,1137
LS19_to_LS20_RS3_0036,59.25621460100005,3.403869196920738,1138
LS19_to_LS20_RS3_0037,59.34346206600005,3.4075754875129274,1139
LS19_to_LS20_RS3_0038,59.43789193300005,3.4115757613883657,1140
LS19_to_LS20_RS3_0039,59.520759643000055,3.4150768194981516,1141
LS19_to_LS20_RS3_0040,59.606675855000056,3.4186974917172583,1142
LS19_to_LS20_RS3_0041,59.703895333000055,3.42278337082654,1143
LS19_to_LS20_RS3_0042,59.78787216600006,3.4263032994798626,1144
LS19_to_LS20_RS3_0043,59.88653599100006,3.4304278594109405,1145
LS19_to_LS20_RS3_0044,59.972832239000056,3.434025802017895,1146
LS19_to_LS20_RS3_0045,60.056957260000054,3.4375247089043657,1147
LS19_to_LS20_RS3_0046,60.154693736000056,3.4415793275946034,1148
LS19_to_LS20_RS3_0047,60.24228179600006,3.445203555968677,1149
LS19_to_LS20_RS3_0048,60.33951455300006,3.449216626322149,1150
LS19_to_LS20_RS3_0049,60.431218429000054,3.4529917739571347,1151
LS19_to_LS20_RS3_0050,60.520537102000056,3.4566597819894618,1152
LS19_to_LS20_RS3_0051,60.616893925000056,3.460607065598919,1153
LS19_to_LS20_RS3_0052,60.70666620800006,3.464275633967081,1154
LS19_to_LS20_RS3_0053,60.80421476200006,3.46825231536563,1155
LS19_to_LS20_RS3_0054,60.897416334000056,3.4720425280363316,1156
LS19_to_LS20_RS3_0055,60.992636149000056,3.475905622323999,1157
LS19_to_LS20_RS3_0056,61.081917268000055,3.4795194746335483,1158
LS19_to_LS20_RS3_0057,61.18085546200005,3.483514981332246,1159
LS19_to_LS20_RS3_0058,61.272752452000056,3.4872175815018576,1160
LS19_to_LS20_RS3_0059,61.36742087300006,3.491023375837903,1161
LS19_to_LS20_RS3_0060,61.46412594400006,3.4949023253539893,1162
LS19_to_LS20_RS3_0061,61.55081450800006,3.4983721391419538,1163
LS19_to_LS20_RS3_0062,61.64313966900006,3.5020600439236476,1164
LS19_to_LS20_RS3_0063,61.73655861700006,3.5057838821718312,1165
LS19_to_LS20_RS3_0064,61.836883965000055,3.5097744939082363,1166
LS19_to_LS20_RS3_0065,61.92344184000005,3.5132105168497656,1167
LS19_to_LS20_RS3_0066,62.01830396300005,3.5169689199298544,1168
LS19_to_LS20_RS3_0067,62.118844663000054,3.52094417206346,1169
LS19_to_LS20_RS3_0068,62.202000850000054,3.5242258623098928,1170
LS19_to_LS20_RS3_0069,62.30159052700005,3.5281488502945764,1171
LS19_to_LS20_RS3_0070,62.394404560000055,3.5317979788092337,1172
LS19_to_LS20_RS3_0071,62.49024506800006,3.535559206788745,1173
LS19_to_LS20_RS3_0072,62.58439931000006,3.539247587755488,1174
LS19_to_LS20_RS3_0073,62.68821917900006,3.5433071210511247,1175
LS19_to_LS20_RS3_0074,62.778408621000054,3.546827454959394,1176
LS19_to_LS20_RS3_0075,62.88100261400005,3.550825104822091,1177
LS19_to_LS20_RS3_0076,62.97886899600005,3.5546318954554863,1178
LS19_to_LS20_RS3_0077,63.070742919000054,3.558199837358545,1179
LS19_to_LS20_RS3_0078,63.164541879000055,3.5618369331402255,1180
LS19_to_LS20_RS3_0079,63.26824040700006,3.5658514707019666,1181
LS19_to_LS20_RS3_0080,63.36533415000006,3.569604371748748,1182
LS20_to_LS21_RS3_0000,63.37472893700006,3.5699672035503434,1182
LS20_to_LS21_RS3_0001,63.39213625700006,3.570639346110317,1183
LS20_to_LS21_RS3_0002,63.47942289500006,3.5740070480694235,1184
LS20_to_LS21_RS3_0003,63.56912216700006,3.577463294192511,1185
LS20_to_LS21_RS3_0004,63.65656906100006,3.5808284422656596,1186
LS20_to_LS21_RS3_0005,63.74541292500006,3.584243112291709,1187
LS20_to_LS21_RS3_0006,63.83592384700006,3.587717590456133,1188
LS20_to_LS21_RS3_0007,63.92268520800006,3.5910442121136144,1189
LS20_to_LS21_RS3_0008,64.01307641200006,3.5945060533263016,1190
LS20_to_LS21_RS3_0009,64.10698023500007,3.598098283360985,1191
LS20_to_LS21_RS3_0010,64.18766972100006,3.601181747300235,1192
LS20_to_LS21_RS3_0011,64.28572914000006,3.6049250683902487,1193
LS20_to_LS21_RS3_0012,64.37230953900006,3.608226741191396,1194
LS20_to_LS21_RS3_0013,64.47194683600006,3.6120224803342906,1195
LS20_to_LS21_RS3_0014,64.55658659700006,3.615243768801676,1196
LS20_to_LS21_RS3_0015,64.64443133600007,3.6185841332004123,1197
LS20_to_LS21_RS3_0016,64.73252750700007,3.621931208230949,1198
LS20_to_LS21_RS3_0017,64.82272546500008,3.6253553051577714,1199
LS20_to_LS21_RS3_0018,64.91383425700008,3.6288112001508894,1200
LS20_to_LS21_RS3_0019,65.00330037100008,3.632202195830694,1201
LS20_to_LS21_RS3_0020,65.09122150800007,3.635532254940315,1202
LS20_to_LS21_RS3_0021,65.17975374000008,3.638883199135491,1203
LS20_to_LS21_RS3_0022,65.26625222200008,3.6421550915622434,1204
LS20_to_LS21_RS3_0023,65.35115905900008,3.6453648949911686,1205
LS20_to_LS21_RS3_0024,65.44479457200008,3.6489026417849098,1206
LS20_to_LS21_RS3_0025,65.52439139700007,3.651908403823651,1207
LS20_to_LS21_RS3_0026,65.60418362200008,3.6549201873142154,1208
LS20_to_LS21_RS3_0027,65.68117847500008,3.657825178162141,1209
LS20_to_LS21_RS3_0028,65.78059534500008,3.6615745252392937,1210
LS20_to_LS21_RS3_0029,65.85261757400008,3.6642896772756193,1211
LS20_to_LS21_RS3_0030,65.94062098900008,3.667606209841086,1212
LS20_to_LS21_RS3_0031,66.01737882200008,3.670498044520377,1213
LS20_to_LS21_RS3_0032,66.10571132300008,3.673825031288164,1214
LS20_to_LS21_RS3_0033,66.18166539700007,3.676685092407288,1215
LS20_to_LS21_RS3_0034,66.25538418900007,3.679460441328366,1216
LS20_to_LS21_RS3_0035,66.32038837800008,3.681907318129364,1217
LS20_to_LS21_RS3_0036,66.38742260200007,3.684430282886861,1218
LS20_to_LS21_RS3_0037,66.45843357600008,3.687102617269279,1219
LS20_to_LS21_RS3_0038,66.54152966700008,3.6902294339134936,1220
LS20_to_LS21_RS3_0039,66.61790348000008,3.693103082568636,1221
LS20_to_LS21_RS3_0040,66.69491387600009,3.696000555633774,1222
LS20_to_LS21_RS3_0041,66.77575349900009,3.699042050612866,1223
LS20_to_LS21_RS3_0042,66.85669083200008,3.702087261282048,1224
LS20_to_LS21_RS3_0043,66.94523711300009,3.705418908358906,1225
LS20_to_LS21_RS3_0044,67.0292374730001,3.7085797675170764,1226
LS20_to_LS21_RS3_0045,67.1180070810001,3.7119204785072624,1227
LS20_to_LS21_RS3_0046,67.1979444200001,3.7149292422116873,1228
LS20_to_LS21_RS3_0047,67.2837670420001,3.7181600942444297,1229
LS20_to_LS21_RS3_0048,67.37710776000009,3.721674769280793,1230
LS20_to_LS21_RS3_0049,67.46059337700008,3.7248191765749494,1231
LS20_to_LS21_RS3_0050,67.55366031700008,3.728325496305579,1232
LS20_to_LS21_RS3_0051,67.63592546100008,3.7314258785946706,1233
LS20_to_LS21_RS3_0052,67.71780689000009,3.734512853758483,1234
LS20_to_LS21_RS3_0053,67.8156717980001,3.738203929381936,1235
LS20_to_LS21_RS3_0054,67.90559354200009,3.741597007307324,1236
LS20_to_LS21_RS3_0055,67.9965416890001,3.745030495119025,1237
LS20_to_LS21_RS3_0056,68.0842066460001,3.748341757452831,1238
LS20_to_LS21_RS3_0057,68.1705872540001,3.7516062774612626,1239
LS20_to_LS21_RS3_0058,68.26876554800009,3.755318936162801,1240
LS20_to_LS21_RS3_0059,68.3656313490001,3.7589844922063715,1241
LS20_to_LS21_RS3_0060,68.4645462930001,3.762730350654425,1242
LS20_to_LS21_RS3_0061,68.5538596210001,3.766115136491372,1243
LS20_to_LS21_RS3_0062,68.6459995480001,3.769609703245179,1244
LS20_to_LS21_RS3_0063,68.7459341200001,3.7734031058635993,1245
LS20_to_LS21_RS3_0064,68.8415058910001,3.777034183751284,1246
LS20_to_LS21_RS3_0065,68.93236407400009,3.7804892946073165,1247
LS20_to_LS21_RS3_0066,69.0250087970001,3.7840156105023643,1248
LS20_to_LS21_RS3_0067,69.1232584310001,3.78775902398301,1249
LS20_to_LS21_RS3_0068,69.2247160750001,3.7916289001789343,1250
LS20_to_LS21_RS3_0069,69.32228236600011,3.795354575968309,1251
