image_names,cumulative deformation(mm),degraded stiff(KN/mm),times(s)
LS26_to_LS27_RS3_0010,115.39119171000013,9.796005070723922,1574
LS26_to_LS27_RS3_0011,115.57808119300013,9.781246500493898,1575
LS26_to_LS27_RS3_0012,115.76284888300013,9.766655487209837,1576
LS26_to_LS27_RS3_0013,115.96122811500013,9.750989577172245,1577
LS26_to_LS27_RS3_0014,116.14373076300012,9.736577433136974,1578
LS26_to_LS27_RS3_0015,116.33728765500013,9.721292340909033,1579
LS26_to_LS27_RS3_0016,116.52074523300013,9.706804786522984,1580
LS26_to_LS27_RS3_0017,116.70716737500013,9.692083121981065,1581
LS26_to_LS27_RS3_0018,116.88580886000013,9.677975892082163,1582
LS26_to_LS27_RS3_0019,117.05568867800012,9.664560566701779,1583
LS26_to_LS27_RS3_0020,117.23998397000013,9.650006858454617,1584
LS26_to_LS27_RS3_0021,117.41590800000013,9.636114224635817,1585
LS26_to_LS27_RS3_0022,117.60129956000013,9.621473944645778,1586
LS26_to_LS27_RS3_0023,117.77278986300013,9.607931440059826,1587
LS26_to_LS27_RS3_0024,117.95067123900013,9.593884235593489,1588
LS26_to_LS27_RS3_0025,118.12511443900013,9.5801085421889,1589
LS26_to_LS27_RS3_0026,118.29227266100013,9.566908139901345,1590
LS26_to_LS27_RS3_0027,118.46656453000013,9.553144397031135,1591
LS26_to_LS27_RS3_0028,118.64685667500012,9.538906815326742,1592
LS26_to_LS27_RS3_0029,118.82717635600012,9.524667059118022,1593
LS26_to_LS27_RS3_0030,119.01307396800013,9.509986816451311,1594
LS26_to_LS27_RS3_0031,119.19522108000012,9.49560274891848,1595
LS26_to_LS27_RS3_0032,119.38026782400013,9.48098969887777,1596
LS26_to_LS27_RS3_0033,119.56961732700013,9.466036862082532,1597
LS26_to_LS27_RS3_0034,119.75207398400013,9.45162834993383,1598
LS26_to_LS27_RS3_0035,119.94365323700013,9.436499430881623,1599
LS26_to_LS27_RS3_0036,120.13651799100013,9.421268996449925,1600
LS26_to_LS27_RS3_0037,120.31917951300014,9.406844306213289,1601
LS26_to_LS27_RS3_0038,120.50644926000014,9.392055706722871,1602
LS26_to_LS27_RS3_0039,120.70285272800014,9.376545821793187,1603
LS26_to_LS27_RS3_0040,120.89175749500014,9.36162810558036,1604
LS26_to_LS27_RS3_0041,121.08340935000014,9.346493453184046,1605
LS26_to_LS27_RS3_0042,121.27055443100014,9.331714698506117,1606
LS26_to_LS27_RS3_0043,121.46472524500014,9.316381125160849,1607
LS26_to_LS27_RS3_0044,121.65710889900014,9.301188682958696,1608
LS26_to_LS27_RS3_0045,121.85869455300013,9.285269563358348,1609
LS26_to_LS27_RS3_0046,122.04904861100013,9.270237397350574,1610
LS26_to_LS27_RS3_0047,122.24214639500013,9.254988560654791,1611
LS26_to_LS27_RS3_0048,122.44438227600014,9.239018092949184,1612
LS26_to_LS27_RS3_0049,122.64146679600015,9.223454425679204,1613
LS26_to_LS27_RS3_0050,122.83963795500014,9.207804947063723,1614
LS26_to_LS27_RS3_0051,123.04836656700014,9.191321751595643,1615
LS26_to_LS27_RS3_0052,123.24883571500014,9.175490801923043,1616
LS26_to_LS27_RS3_0053,123.45366458100014,9.159315567471797,1617
LS26_to_LS27_RS3_0054,123.65184485800015,9.143665368812357,1618
LS26_to_LS27_RS3_0055,123.87494203900015,9.126047494542199,1619
LS26_to_LS27_RS3_0056,124.09073039700014,9.109006794416956,1620
LS26_to_LS27_RS3_0057,124.29727327100014,9.09269620559993,1621
LS26_to_LS27_RS3_0058,124.46369653200014,9.079553842819793,1622
LS27_to_LS28_RS3_0000,124.47538604400015,9.07863072782671,1622
LS27_to_LS28_RS3_0001,124.47867972500015,9.078370627463793,1623
LS27_to_LS28_RS3_0002,124.61583937100015,9.06753919791665,1624
LS27_to_LS28_RS3_0003,124.79666497100015,9.053259489534204,1625
LS27_to_LS28_RS3_0004,124.97750916800015,9.038978312555846,1626
LS27_to_LS28_RS3_0005,125.15811266500015,9.024716143537686,1627
LS27_to_LS28_RS3_0006,125.34738064700015,9.009769744415582,1628
LS27_to_LS28_RS3_0007,125.53303801600015,8.995108473620007,1629
LS27_to_LS28_RS3_0008,125.72433333700015,8.9800019765377,1630
LS27_to_LS28_RS3_0009,125.91077298900015,8.965278929239723,1631
LS27_to_LS28_RS3_0010,126.09635992300015,8.950623220661335,1632
LS27_to_LS28_RS3_0011,126.28544639400015,8.935691155373311,1633
LS27_to_LS28_RS3_0012,126.47464840300015,8.920749966106454,1634
LS27_to_LS28_RS3_0013,126.66396409500014,8.905799799349197,1635
LS27_to_LS28_RS3_0014,126.85042353700014,8.89107518924469,1636
LS27_to_LS28_RS3_0015,127.03470987700014,8.87652218793255,1637
LS27_to_LS28_RS3_0016,127.21997336400014,8.861892021804108,1638
LS27_to_LS28_RS3_0017,127.40412494600014,8.847349662264717,1639
LS27_to_LS28_RS3_0018,127.58137622300013,8.833352216405412,1640
LS27_to_LS28_RS3_0019,127.75158765100014,8.82732243916914,1641
LS27_to_LS28_RS3_0020,127.91318419900014,8.821597845949755,1642
LS27_to_LS28_RS3_0021,128.09224242800013,8.815254668844213,1643
LS27_to_LS28_RS3_0022,128.27587573500014,8.80874941859527,1644
LS27_to_LS28_RS3_0023,128.45783010600013,8.802303645023029,1645
LS27_to_LS28_RS3_0024,128.63620397800014,8.79598471141458,1646
LS27_to_LS28_RS3_0025,128.82433555000014,8.789320109139638,1647
LS27_to_LS28_RS3_0026,129.01241253700013,8.782657440550317,1648
LS27_to_LS28_RS3_0027,129.19927600700012,8.776037761067359,1649
LS27_to_LS28_RS3_0028,129.3919432230001,8.769212482607132,1650
LS27_to_LS28_RS3_0029,129.5832603230001,8.762435032302859,1651
LS27_to_LS28_RS3_0030,129.7701355710001,8.755814935581661,1652
LS27_to_LS28_RS3_0031,129.9647600120001,8.748920321995763,1653
LS27_to_LS28_RS3_0032,130.1630401590001,8.741896204221572,1654
LS27_to_LS28_RS3_0033,130.3519285210001,8.735204792494597,1655
LS27_to_LS28_RS3_0034,130.5474185520001,8.72827951519276,1656
LS27_to_LS28_RS3_0035,130.7348556330001,8.72163951541409,1657
LS27_to_LS28_RS3_0036,130.9297923740001,8.714733838532071,1658
LS27_to_LS28_RS3_0037,131.12178132500011,8.707932587758501,1659
LS27_to_LS28_RS3_0038,131.3222251220001,8.700831822207656,1660
LS27_to_LS28_RS3_0039,131.5048699220001,8.694361590036387,1661
LS27_to_LS28_RS3_0040,131.7005899260001,8.687428165890493,1662
LS27_to_LS28_RS3_0041,131.8985247990001,8.680416279523616,1663
LS27_to_LS28_RS3_0042,132.09303348200012,8.673525766690302,1664
LS27_to_LS28_RS3_0043,132.29243891200014,8.666461785518585,1665
LS27_to_LS28_RS3_0044,132.48477244900013,8.65964832771025,1666
LS27_to_LS28_RS3_0045,132.68370011900012,8.652601271291509,1667
LS27_to_LS28_RS3_0046,132.88197879200013,8.645577205734092,1668
LS27_to_LS28_RS3_0047,133.07651972500014,8.638685550437442,1669
LS27_to_LS28_RS3_0048,133.27649686000015,8.631601316490483,1670
LS27_to_LS28_RS3_0049,133.47663595000014,8.624511345252065,1671
LS27_to_LS28_RS3_0050,133.67383123700014,8.617525658881743,1672
LS27_to_LS28_RS3_0051,133.87170351100013,8.610515990098195,1673
LS27_to_LS28_RS3_0052,134.07012069400014,8.603487017793594,1674
LS27_to_LS28_RS3_0053,134.27006681800015,8.596403882418125,1675
LS27_to_LS28_RS3_0054,134.47463043800013,8.589157171232285,1676
LS27_to_LS28_RS3_0055,134.68121791000013,8.581838764644658,1677
LS27_to_LS28_RS3_0056,134.88850775200012,8.574495476445454,1678
LS27_to_LS28_RS3_0057,134.94621257100013,8.572451270553302,1679
LS28_to_LS29_RS3_0001,134.96617306800013,8.571744165561295,1680
LS28_to_LS29_RS3_0002,134.96636734300014,8.571737283326733,1681
LS28_to_LS29_RS3_0003,135.03610544300014,8.569266795811167,1682
LS28_to_LS29_RS3_0004,135.21822238600015,8.562815263090103,1683
LS28_to_LS29_RS3_0005,135.39731111700016,8.556471005444507,1684
LS28_to_LS29_RS3_0006,135.58664706800016,8.549763737778862,1685
LS28_to_LS29_RS3_0007,135.76939957400015,8.543289690098877,1686
LS28_to_LS29_RS3_0008,135.96264956600015,8.536443766670802,1687
LS28_to_LS29_RS3_0009,136.15519403800016,8.529622836443746,1688
LS28_to_LS29_RS3_0010,136.34094496400016,8.523042569076438,1689
LS28_to_LS29_RS3_0011,136.53332377100017,8.516227507568408,1690
LS28_to_LS29_RS3_0012,136.72350811400017,8.509490185429751,1691
LS28_to_LS29_RS3_0013,136.91127359500018,8.502838552008923,1692
LS28_to_LS29_RS3_0014,137.1002323750002,8.496144645708826,1693
LS28_to_LS29_RS3_0015,137.29075032700018,8.489395505398043,1694
LS28_to_LS29_RS3_0016,137.4731980300002,8.482932255431304,1695
LS28_to_LS29_RS3_0017,137.6609787280002,8.476280082944909,1696
LS28_to_LS29_RS3_0018,137.8411110980002,8.469898854158428,1697
LS28_to_LS29_RS3_0019,138.0181782260002,8.4636262122433,1698
LS28_to_LS29_RS3_0020,138.2064540230002,8.456956500766045,1699
LS28_to_LS29_RS3_0021,138.3899938840002,8.450454560862184,1700
LS28_to_LS29_RS3_0022,138.5794805220002,8.443741955076455,1701
LS28_to_LS29_RS3_0023,138.7656482410002,8.437146922725542,1702
LS28_to_LS29_RS3_0024,138.93896456000022,8.43100715404338,1703
LS28_to_LS29_RS3_0025,139.12632744700022,8.424369782603462,1704
LS28_to_LS29_RS3_0026,139.30145433100023,8.418165874258351,1705
LS28_to_LS29_RS3_0027,139.47128442900024,8.412149605721115,1706
LS28_to_LS29_RS3_0028,139.65907773500024,8.40549698659355,1707
LS28_to_LS29_RS3_0029,139.84315861800025,8.398975880866464,1708
LS28_to_LS29_RS3_0030,140.02793965900025,8.392429971888387,1709
LS28_to_LS29_RS3_0031,140.21152135400024,8.385926550005886,1710
LS28_to_LS29_RS3_0032,140.40761207200023,8.378979993235086,1711
LS28_to_LS29_RS3_0033,140.58782994000023,8.37259573566317,1712
LS28_to_LS29_RS3_0034,140.78224944900023,8.365708381838399,1713
LS28_to_LS29_RS3_0035,140.97359223700022,8.358930021531082,1714
LS28_to_LS29_RS3_0036,141.15872892400023,8.352371513715312,1715
LS28_to_LS29_RS3_0037,141.35531596900023,8.345407374451483,1716
LS28_to_LS29_RS3_0038,141.54464595000022,8.3387003182744,1717
LS28_to_LS29_RS3_0039,141.73980132600022,8.331786896199468,1718
LS28_to_LS29_RS3_0040,141.92392733200023,8.325264191980192,1719
LS28_to_LS29_RS3_0041,142.11965121400024,8.318330630455296,1720
LS28_to_LS29_RS3_0042,142.31098500000024,8.311552589045807,1721
LS28_to_LS29_RS3_0043,142.51373781500024,8.304370026024968,1722
LS28_to_LS29_RS3_0044,142.70567866600024,8.297570479204465,1723
LS28_to_LS29_RS3_0045,142.89434476200023,8.290886941299378,1724
LS28_to_LS29_RS3_0046,143.10009957200023,8.283598031946056,1725
LS28_to_LS29_RS3_0047,143.28839488900024,8.276927628968512,1726
LS28_to_LS29_RS3_0048,143.49138759100023,8.269736567897988,1727
LS28_to_LS29_RS3_0049,143.68366787200023,8.262924996695157,1728
LS28_to_LS29_RS3_0050,143.88230572900022,8.255888206965619,1729
LS28_to_LS29_RS3_0051,144.07981463600024,8.248891410537887,1730
LS28_to_LS29_RS3_0052,144.28314682300024,8.241688323136646,1731
LS28_to_LS29_RS3_0053,144.48914512900024,8.234390787884022,1732
LS28_to_LS29_RS3_0054,144.69637539500025,8.227049610177708,1733
LS28_to_LS29_RS3_0055,144.90029226200025,8.219825810359,1734
LS28_to_LS29_RS3_0056,145.10657326400025,8.212518260538461,1735
LS28_to_LS29_RS3_0057,145.32041419100025,8.204942898713709,1736
LS28_to_LS29_RS3_0058,145.51763359800026,8.197956357887087,1737
LS29_to_LS30_RS3_0000,145.52217174400025,8.197795593067902,1737
LS29_to_LS30_RS3_0001,145.55153081600025,8.196755541491436,1738
LS29_to_LS30_RS3_0002,145.78122546200026,8.188618558187681,1739
LS29_to_LS30_RS3_0003,146.00449218100027,8.180709285610265,1740
LS29_to_LS30_RS3_0004,146.23492993300027,8.172545977613181,1741
LS29_to_LS30_RS3_0005,146.46779795600028,8.164296576731937,1742
LS29_to_LS30_RS3_0006,146.7042885010003,8.15591884721289,1743
LS29_to_LS30_RS3_0007,146.94743160200028,8.147305449435825,1744
LS29_to_LS30_RS3_0008,147.18561367000027,8.138867797342838,1745
LS29_to_LS30_RS3_0009,147.42351655600027,8.130440035333544,1746
LS29_to_LS30_RS3_0010,147.66092611500028,8.12202974954162,1747
LS29_to_LS30_RS3_0011,147.89164221700028,8.113856580934627,1748
LS29_to_LS30_RS3_0012,148.12732873800027,8.105507334142443,1749
LS29_to_LS30_RS3_0013,148.36592394200028,8.09705504661588,1750
LS29_to_LS30_RS3_0014,148.77597612500028,8.06657124303932,1751
LS29_to_LS30_RS3_0015,148.99545476100027,8.0502549206139,1752
LS29_to_LS30_RS3_0016,149.20446358700028,8.034716937250568,1753
LS29_to_LS30_RS3_0017,149.43860341700028,8.0173106829174,1754
LS29_to_LS30_RS3_0018,149.66602395200027,8.000403949565815,1755
LS29_to_LS30_RS3_0019,149.90765171000027,7.982441033091068,1756
LS29_to_LS30_RS3_0020,150.13076480500027,7.965854520336572,1757
LS29_to_LS30_RS3_0021,150.37039018100026,7.948040463499949,1758
LS29_to_LS30_RS3_0022,150.60856251900026,7.930334427366099,1759
LS29_to_LS30_RS3_0023,150.85505216800027,7.912010071698003,1760
LS29_to_LS30_RS3_0024,151.09327616200028,7.8943001953910645,1761
LS29_to_LS30_RS3_0025,151.33897369500028,7.876034726639206,1762
LS29_to_LS30_RS3_0026,151.42435302000027,7.869687518452782,1763
LS29_to_LS30_RS3_0027,151.65985302000027,7.8521801473427,1764
LS29_to_LS30_RS3_0028,151.94615302000028,7.830896239279785,1765
LS29_to_LS30_RS3_0029,152.1871530200003,7.812979991137408,1766
LS29_to_LS30_RS3_0030,152.42915302000029,7.794989401716434,1767
LS29_to_LS30_RS3_0031,153.1031530200003,7.744883379940659,1768
LS29_to_LS30_RS3_0032,153.39215302000028,7.723398750425528,1769
LS29_to_LS30_RS3_0033,153.63415302000027,7.705408161004554,1770
LS29_to_LS30_RS3_0034,153.92715302000028,7.683626166375025,1771
LS29_to_LS30_RS3_0035,154.26815302000028,7.658275790372741,1772
LS29_to_LS30_RS3_0037,154.7521530200003,7.62229461153079,1774
LS29_to_LS30_RS3_0038,154.9911530200003,7.604527045945612,1775
LS29_to_LS30_RS3_0039,155.2371530200003,7.586239091410239,1776
LS29_to_LS30_RS3_0040,155.72088297400032,7.5502779881332085,1777
LS29_to_LS30_RS3_0041,155.98134296000032,7.530915059750072,1778
LS29_to_LS30_RS3_0042,156.23147614200033,7.512319839180137,1779
LS29_to_LS30_RS3_0043,156.48059996600034,7.493799655574486,1780
LS29_to_LS30_RS3_0044,156.74318919100034,7.474278436841647,1781
LS29_to_LS30_RS3_0045,157.00871696600035,7.45453876254458,1782
LS29_to_LS30_RS3_0046,157.26099253300035,7.435784274334495,1783
LS29_to_LS30_RS3_0047,157.52299898600035,7.416306379617267,1784
LS29_to_LS30_RS3_0048,157.78644437800034,7.3967215123349535,1785
LS30_to_LS31_RS3_0000,157.80951954100033,7.395006075213653,1785
LS30_to_LS31_RS3_0001,157.87575935400034,7.390081722821068,1786
LS30_to_LS31_RS3_0002,158.09746312300032,7.373599981163377,1787
LS30_to_LS31_RS3_0003,158.33764986200032,7.355744191883575,1788
LS30_to_LS31_RS3_0004,158.5692534040003,7.338526488443223,1789
LS30_to_LS31_RS3_0005,158.8134385430003,7.320373452995071,1790
LS30_to_LS31_RS3_0006,159.0509130310003,7.302719295922491,1791
LS30_to_LS31_RS3_0007,159.2907809990003,7.2848872044864095,1792
LS30_to_LS31_RS3_0008,159.5338142140003,7.266819804541266,1793
LS30_to_LS31_RS3_0009,159.7763704220003,7.2487878659064044,1794
LS30_to_LS31_RS3_0010,160.0184856980003,7.230788706720198,1795
LS30_to_LS31_RS3_0011,160.2591505390003,7.212897374726415,1796
LS30_to_LS31_RS3_0012,160.5043126690003,7.194671708518142,1797
LS30_to_LS31_RS3_0013,160.73716415300032,7.17736123147389,1798
LS30_to_LS31_RS3_0014,160.9650703330003,7.160418394652061,1799
LS30_to_LS31_RS3_0015,161.19356672300032,7.143431680864189,1800
LS30_to_LS31_RS3_0016,161.43638579000032,7.125380200955175,1801
LS30_to_LS31_RS3_0017,161.67274980600033,7.107808597790923,1802
LS30_to_LS31_RS3_0018,161.90749692200032,7.0903571970400385,1803
LS30_to_LS31_RS3_0019,162.13867767300033,7.073170924423205,1804
LS30_to_LS31_RS3_0020,162.38209594000034,7.055074899220054,1805
LS30_to_LS31_RS3_0021,162.60899058600035,7.03820726112913,1806
LS30_to_LS31_RS3_0022,162.84251064500035,7.020847081364539,1807
LS30_to_LS31_RS3_0023,163.07071966500035,7.003881731029898,1808
LS30_to_LS31_RS3_0024,163.31081454500034,6.986032770665608,1809
LS30_to_LS31_RS3_0025,163.54563145700035,6.968576181190841,1810
LS30_to_LS31_RS3_0026,163.77940390200035,6.9511972387283105,1811
LS30_to_LS31_RS3_0027,164.01324867300036,6.933812919458463,1812
LS30_to_LS31_RS3_0028,164.25745212600037,6.915658522524133,1813
LS30_to_LS31_RS3_0029,164.49314804500037,6.898136586545091,1814
LS30_to_LS31_RS3_0030,164.73370359500038,6.880253379383987,1815
LS30_to_LS31_RS3_0031,164.97503028400038,6.862312844763646,1816
LS30_to_LS31_RS3_0032,165.21013845400037,6.844834602796759,1817
LS30_to_LS31_RS3_0033,165.45300747300038,6.826779409392196,1818
LS30_to_LS31_RS3_0034,165.6930846910004,6.808931762043567,1819
LS30_to_LS31_RS3_0035,165.9351312600004,6.790937710623589,1820
LS30_to_LS31_RS3_0036,166.1792247420004,6.772791489074009,1821
LS30_to_LS31_RS3_0037,166.4244293310004,6.75456266640939,1822
LS30_to_LS31_RS3_0038,166.6673086620004,6.736506706397561,1823
LS30_to_LS31_RS3_0039,166.9100355730004,6.718462077483418,1824
LS30_to_LS31_RS3_0040,167.1610169230004,6.699803803019898,1825
LS30_to_LS31_RS3_0041,167.3985785040004,6.682143171342341,1826
LS30_to_LS31_RS3_0042,167.65499982400038,6.663080482553481,1827
LS30_to_LS31_RS3_0043,167.90151775000038,6.64475402473705,1828
LS30_to_LS31_RS3_0044,168.1547067750004,6.625931628891297,1829
LS30_to_LS31_RS3_0045,168.4043571330004,6.607372302074861,1830
LS30_to_LS31_RS3_0046,168.6555421580004,6.58869888615142,1831
LS30_to_LS31_RS3_0047,168.9097430400004,6.569801267562529,1832
LS30_to_LS31_RS3_0048,169.1656988630004,6.5507731844158315,1833
LS30_to_LS31_RS3_0049,169.42396217300038,6.531573559735205,1834
LS30_to_LS31_RS3_0050,169.68127486200038,6.512444605435179,1835
LS30_to_LS31_RS3_0051,169.94540601300037,6.4928087579519955,1836
LS30_to_LS31_RS3_0052,170.21085544700037,6.473074907625035,1837
LS30_to_LS31_RS3_0053,170.47676378200038,6.453306942010984,1838
LS30_to_LS31_RS3_0054,170.75148010500038,6.432884179307129,1839
LS30_to_LS31_RS3_0055,171.0204030530004,6.4128921035081765,1840
LS30_to_LS31_RS3_0056,171.29367313200038,6.3925768564324486,1841
LS30_to_LS31_RS3_0057,171.56269151600037,6.372577685799233,1842
LS30_to_LS31_RS3_0058,171.84317957000036,6.3517258452331085,1843
LS30_to_LS31_RS3_0059,171.84431214900036,6.351641647862134,1844
LS31_to_LS32_RS3_0000,171.85499863200036,6.350847201052186,1844
LS31_to_LS32_RS3_0001,171.97343784200035,6.342042278744524,1845
LS31_to_LS32_RS3_0002,172.20895816400036,6.324533396870978,1846
LS31_to_LS32_RS3_0003,172.44607620900035,6.3069057382267655,1847
LS31_to_LS32_RS3_0004,172.68097459700036,6.289443091721985,1848
LS31_to_LS32_RS3_0005,172.92098343100037,6.271600528127352,1849
LS31_to_LS32_RS3_0006,173.16277390300036,6.253625515285799,1850
LS31_to_LS32_RS3_0007,173.40945464900037,6.235286953222386,1851
LS31_to_LS32_RS3_0008,173.65472971500037,6.217052891207474,1852
LS31_to_LS32_RS3_0009,173.9012989200004,6.198722621244617,1853
LS31_to_LS32_RS3_0010,174.1441437330004,6.180669227345044,1854
LS31_to_LS32_RS3_0011,174.3943221610004,6.162070643129618,1855
LS31_to_LS32_RS3_0012,174.6327403180004,6.144346332497003,1856
LS31_to_LS32_RS3_0013,174.8734386780004,6.126452508657903,1857
LS31_to_LS32_RS3_0014,175.1091141280004,6.108932094370491,1858
LS31_to_LS32_RS3_0015,175.35605021400042,6.090574550005,1859
LS31_to_LS32_RS3_0016,175.59170025400041,6.073056024729478,1860
LS31_to_LS32_RS3_0017,175.8304031760004,6.055310544302665,1861
LS31_to_LS32_RS3_0018,176.0621062890004,6.051145007843048,1862
LS31_to_LS32_RS3_0019,176.27876959000042,6.047249855688678,1863
LS31_to_LS32_RS3_0020,176.50844856900042,6.043120708916999,1864
LS31_to_LS32_RS3_0021,176.74389192400042,6.038887930743549,1865
LS31_to_LS32_RS3_0022,176.97811853900043,6.034677027005733,1866
LS31_to_LS32_RS3_0023,177.22323893200044,6.030270275966368,1867
LS31_to_LS32_RS3_0024,177.46422474400043,6.025937856029756,1868
LS31_to_LS32_RS3_0025,177.70608337300044,6.02158974467239,1869
LS31_to_LS32_RS3_0026,177.94779122400044,6.017244343987524,1870
LS31_to_LS32_RS3_0027,178.19037642500044,6.012883170388061,1871
LS31_to_LS32_RS3_0028,178.43520058900043,6.008481744925396,1872
LS31_to_LS32_RS3_0029,178.67464719400044,6.00417699670538,1873
LS31_to_LS32_RS3_0030,178.92485623200045,5.999678762491692,1874
LS31_to_LS32_RS3_0031,179.17140279200046,5.995246371958066,1875
LS31_to_LS32_RS3_0032,179.42336007300045,5.9907167079985175,1876
LS31_to_LS32_RS3_0033,179.66474967200045,5.986377028817744,1877
LS31_to_LS32_RS3_0034,179.91560843700046,5.981867113874038,1878
LS31_to_LS32_RS3_0035,180.16317706000046,5.977416348789308,1879
LS31_to_LS32_RS3_0036,180.40808299100047,5.973013453327318,1880
LS31_to_LS32_RS3_0037,180.65781075200047,5.96852387146562,1881
LS31_to_LS32_RS3_0038,180.90116836000047,5.964148811606804,1882
LS31_to_LS32_RS3_0039,181.15542404900046,5.9595778270875135,1883
LS31_to_LS32_RS3_0040,181.39942169100047,5.955191260758509,1884
LS31_to_LS32_RS3_0041,181.65131915400048,5.950662672201258,1885
LS31_to_LS32_RS3_0042,181.90307727800047,5.946136588667255,1886
LS31_to_LS32_RS3_0043,182.15227108900046,5.941656606107714,1887
LS31_to_LS32_RS3_0044,182.39293499500047,5.937329973366458,1888
LS31_to_LS32_RS3_0045,182.64118857300048,5.932866894226088,1889
LS31_to_LS32_RS3_0046,182.89684341400047,5.928270755885629,1890
LS31_to_LS32_RS3_0047,183.14950338400047,5.92372845905028,1891
LS31_to_LS32_RS3_0048,183.39132947700045,5.919380932622018,1892
LS31_to_LS32_RS3_0049,183.64454934700046,5.914828569957886,1893
LS31_to_LS32_RS3_0050,183.90679642500046,5.910113917009582,1894
LS31_to_LS32_RS3_0051,184.15820943300048,5.9055940379381,1895
LS31_to_LS32_RS3_0052,184.40928342200047,5.901080253717856,1896
LS31_to_LS32_RS3_0053,184.65607486600047,5.896643460683041,1897
LS31_to_LS32_RS3_0054,184.91784694300046,5.891937347257397,1898
LS31_to_LS32_RS3_0055,185.17071251600046,5.887391354110929,1899
LS31_to_LS32_RS3_0056,185.42908168800045,5.882746417786716,1900
LS31_to_LS32_RS3_0057,185.68427192200045,5.878158632106578,1901
LS31_to_LS32_RS3_0058,185.78819340900046,5.876290341528039,1902
LS32_to_LS33_RS3_0001,185.81756016700047,5.875762388754484,1903
LS32_to_LS33_RS3_0002,185.82826125500046,5.875570005615369,1904
LS32_to_LS33_RS3_0003,185.83512406900044,5.875446626600032,1905
LS32_to_LS33_RS3_0004,185.88391939200045,5.874569388938511,1906
LS32_to_LS33_RS3_0005,186.12010502000044,5.870323266251884,1907
LS32_to_LS33_RS3_0006,186.35218253900044,5.86615099875692,1908
LS32_to_LS33_RS3_0007,186.58519792800044,5.861961870324575,1909
LS32_to_LS33_RS3_0008,186.82258979400044,5.857694062006267,1910
LS32_to_LS33_RS3_0009,187.06212910700043,5.853387647090672,1911
LS32_to_LS33_RS3_0010,187.30476288400044,5.849025600196517,1912
LS32_to_LS33_RS3_0011,187.54462109300044,5.844713452199058,1913
LS32_to_LS33_RS3_0012,187.79050003700044,5.840293064002186,1914
LS32_to_LS33_RS3_0013,188.03091043400045,5.835970988821545,1915
LS32_to_LS33_RS3_0014,188.27247469400044,5.831628169601977,1916
LS32_to_LS33_RS3_0015,188.51509997900044,5.8272662753761875,1917
LS32_to_LS33_RS3_0016,188.75344194100043,5.822981386322636,1918
LS32_to_LS33_RS3_0017,188.98147418700043,5.818881844359723,1919
LS32_to_LS33_RS3_0018,189.22487475300042,5.814506012206081,1920
LS32_to_LS33_RS3_0019,189.4698909870004,5.81010113372728,1921
LS32_to_LS33_RS3_0020,189.7090100890004,5.805802273324954,1922
LS32_to_LS33_RS3_0021,189.9475709260004,5.801513449357534,1923
LS32_to_LS33_RS3_0022,190.1836349060004,5.797269513647045,1924
LS32_to_LS33_RS3_0023,190.4173744580004,5.793067366281376,1925
LS32_to_LS33_RS3_0024,190.6557009710004,5.788782754968472,1926
LS32_to_LS33_RS3_0025,190.8892362990004,5.784584279122391,1927
LS32_to_LS33_RS3_0026,191.1239377130004,5.780364839493453,1928
LS32_to_LS33_RS3_0027,191.3584418570004,5.776148946365754,1929
LS32_to_LS33_RS3_0028,191.6107332540004,5.771613275700634,1930
LS32_to_LS33_RS3_0029,191.8440309780004,5.767419071476596,1931
LS32_to_LS33_RS3_0030,192.09585768300042,5.7628917549999175,1932
LS32_to_LS33_RS3_0031,192.33273983100042,5.758633110343183,1933
LS32_to_LS33_RS3_0032,192.57584482100043,5.754262592026669,1934
LS32_to_LS33_RS3_0033,192.81303661000044,5.749998380673579,1935
LS32_to_LS33_RS3_0034,193.05763787100045,5.745600962539781,1936
LS32_to_LS33_RS3_0035,193.30025378600044,5.7412392367669565,1937
LS32_to_LS33_RS3_0036,193.54155644200043,5.736901120639142,1938
LS32_to_LS33_RS3_0037,193.79248489500043,5.732389952851221,1939
LS32_to_LS33_RS3_0038,194.03508430000042,5.728028523893602,1940
LS32_to_LS33_RS3_0039,194.28186110200042,5.723591994091266,1941
LS32_to_LS33_RS3_0040,194.52771904800042,5.719171983394434,1942
LS32_to_LS33_RS3_0041,194.77983389000042,5.7146394868182595,1943
LS32_to_LS33_RS3_0042,195.01829028400041,5.71035254051713,1944
LS32_to_LS33_RS3_0043,195.26757237900043,5.70587097079626,1945
LS32_to_LS33_RS3_0044,195.51809743100043,5.70136705531303,1946
LS32_to_LS33_RS3_0045,195.75910121800044,5.697034312223583,1947
LS32_to_LS33_RS3_0046,196.01466979000043,5.692439724818977,1948
LS32_to_LS33_RS3_0047,196.25972993400043,5.688034056930385,1949
LS32_to_LS33_RS3_0048,196.51426816000043,5.683457992987864,1950
LS32_to_LS33_RS3_0049,196.7652541220004,5.678945791308628,1951
LS32_to_LS33_RS3_0050,197.01254883700042,5.6744999505157905,1952
LS32_to_LS33_RS3_0051,197.26801798400044,5.669907150564347,1953
LS32_to_LS33_RS3_0052,197.52635220900044,5.665262842513966,1954
LS32_to_LS33_RS3_0053,197.78264089800044,5.660655308914637,1955
LS32_to_LS33_RS3_0054,198.04182714900043,5.655995683222117,1956
LS32_to_LS33_RS3_0055,198.29669861000042,5.651413628412559,1957
